"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_OIL_K_WIN","The kobold warrior found it impossible to stay on its feet as the oil turned the floor into a death trap. It slid helplessly into the waiting darkness, its tribe's battle cries replaced by frantic scratching. The tribal hero drowned in the black.","重油が床を死の罠へと変えたため、コボルドの戦士は立っていることさえ不可能となった。なす術なく闇へと滑り落ち、部族の咆哮は必死に地面を掻く音へと変わる。部族の英雄は、黒き闇の中に沈んだのである。","由于油将地板变成了死亡陷阱，狗头人战士发现自己根本无法立足。它无奈地滑入等待着的黑暗，它部族的战斗呐喊被狂乱的 抓挠声所取代。部英雄沉没在黑暗中。","Воин-кобольд обнаружил, что не может стоять на ногах, так как масло превратило пол в смертельную ловушку. Он беспомощно скользнул в ожидающую темноту, боевые кличи его племени сменились отчаянным царапаньем. Племенной герой утонул в черноте.","Al guerrero kobold le resultó imposible mantenerse en pie ya que el petróleo convirtió el suelo en una trampa mortal. Se deslizó impotente hacia la oscuridad que lo esperaba, los gritos de batalla de su tribu reemplazados por rascguños frenéticos. El héroe tribal se ahogó en la oscuridad.","O guerreiro kobold achou impossível manter-se de pé, pois o óleo transformou o chão numa armadilha mortal. Deslizou impotente para a escuridão que o esperava, com os gritos de guerra da sua tribo substituídos por arranhões frenéticos. O herói tribal afogou-se no negro.","Der Koboldkrieger fand es unmöglich, auf den Beinen zu bleiben, da das Öl den Boden in eine Todesfalle verwandelte. Er glitt hilflos in die wartende Dunkelheit, das Kriegsgeschrei seines Stammes wurde durch verzweifeltes Kratzen ersetzt. Der Stammesheld ertrank im Schwarz.","기름이 바닥을 죽음의 함정으로 만들자 코볼트 전사는 제대로 서 있을 수조차 없게 되었습니다. 속수무책으로 어둠 속으로 미끄러져 내려갔고, 부족의 외침은 필사적으로 바닥을 긁는 소리로 변했습니다. 부족의 영웅은 그렇게 암흑 속에 가라앉았습니다."
"MSG_C_OIL_L_WIN","The lizard's desert-hardined scales were no match for the penetrating power of the oil. It hissed in panic as its cold blood was affected by the chemical sludge, slowing its heart to a stop. The predator met a slippery, dark end.","砂漠で鍛えられたリザードの鱗も、重油の浸透力の前には何の役にも立たなかった。冷酷な血が化学の泥濘に侵され、鼓動を停止させると、魔物はパニックの声を上げる。捕食者は、滑りやすく暗い最期を迎えたのである。","蜥蜴在沙漠中磨炼出的坚硬鳞片，在油的渗透力面前也无济于事。随着冷血受到化学淤泥的影响，心脏停止跳動，它惊恐地发出了嘶嘶声。掠食者遇到了一个湿滑、黑暗的终结。","Закаленная в пустыне чешуя ящерицы не могла противостоять проникающей силе масла. Она в панике зашипела, когда химическая грязь подействовала на ее холодную кровь, замедлив сердце до остановки. Хищник встретил скользкий темный конец.","Las escamas endurecidas por el desierto del lagarto no fueron rival para el poder de penetración del petróleo. Siseó de pánico cuando su sangre fría se vio afectada por el lodo químico, ralentizando su corazón hasta detenerlo. El depredador encontró un final resbaladizo и oscuro.","As escamas endurecidas pelo deserto do lagarto não foram páreo para o poder de penetração do óleo. Sibilou em pânico quando o seu sangue frio foi afectado pela lama química, abrandando o seu coração até parar. O predador encontrou um fim escorregadio e escuro.","Die wüstenharte Schuppenhaut der Eidechse war der Durchschlagskraft des Öls nicht gewachsen. Sie zischte panisch auf, als ihr kaltes Blut von dem chemischen Schlamm angegriffen wurde und ihr Herz zum Stillstand brachte. Das Raubtier fand ein schlüpfriges, dunkles Ende.","사막에서 단련된 리자드의 비늘도 기름의 침투력 앞에는 무용지물이었습니다. 차가운 피가 기름에 오염되어 심장이 멈추기 시작하자 괴물은 비명을 질렀습니다. 포식자는 미끄럽고 어두운 최후를 맞이했습니다."
"MSG_C_OIL_M_WIN","The mummy's dry bandages absorbed the oil instantly, making it too heavy to move a single limb. It fell in slow motion, a sodden, dark mass that finally stopped its ancient vigil. The guardian was preserved in oil.","マミーの乾いた包帯は瞬時に油を吸い込み、魔物は一本の肢を動かすことさえ不可能なほど重くなった。びしょ濡れの黒い塊となり、ゆっくりと倒れ、長きにわたる監視に終止符を打つ。守護者は、油の中で保存されたのだ。","木乃伊干燥的绷带立即吸收了油，使其重得无法移动任何肢体。它缓慢地倒下，一团湿漉漉的黑色团块最终结束了它古老的守望。守护者被保存在油中。","Сухие бинты мумии мгновенно впитали масло, сделав ее слишком тяжелой, чтобы пошевелить хоть одной конечностью. Она упала в замедленной съемке, промокшая темная масса, которая наконец прекратила свое древнее бдение. Страж сохранился в масле.","Las vendas secas de la momia absorbieron el petróleo al instante, haciéndola demasiado pesada para mover una sola extremidad. Cayó en cámara lenta, una masa oscura и empapada que finalmente detuvo su antigua vigilia. El guardián quedó preservado en petróleo.","As ligaduras secas da múmia absorveram o óleo instantaneamente, tornando-a demasiado pesada para mover um único membro. Caiu em câmara lenta, uma massa encharcada e escura que finalmente parou a sua antiga vigília. O guardião foi preservado em óleo.","Die trockenen Bandagen der Mumie saugten das Öl augenblicklich auf, wodurch sie zu schwer wurde, um auch nur ein Glied zu bewegen. Sie fiel in Zeitlupe um, eine durchnässte, dunkle Masse, die schließlich ihre uralte Wacht beendete. Der Wächter wurde in Öl konserviert.","미라의 마른 붕대는 순식간에 기름을 흡수해 팔다리 하나 움직일 수 없을 만큼 무거워졌습니다. 흠뻑 젖은 검은 덩어리가 되어 천천히 쓰러지며 오랜 감시의 시간도 끝이 났습니다. 수호자는 그렇게 기름 속에 보존되었습니다."
"MSG_C_OIL_N_LOSS","The naga used her mastery over fluids to command the oil itself. She rode the black tide like a wave, her movements even more graceful and deadly as she glided toward you across the slick floor.","ナーガは流体を操るその卓越した技量で、重油そのものを自らの支配下に置いた。彼女は黒い潮を波のように乗りこなし、滑りやすい床の上をより優雅に、そしてより致命的な速度であなたに向かって滑走した。","纳迦凭借其卓越的流体操控技巧，将石油本身置于自己的统治之下。她像冲浪一样驾驭着黑潮，在湿滑的地板上以更加优雅、致命的速度向你滑行。","Нага использовала свое мастерство владения жидкостями, чтобы командовать самим маслом. Она ехала на черном приливе, как на волне, ее движения были еще более изящными и смертоносными, когда она скользила к вам по скользкому полу.","La naga usó su dominio sobre los fluidos para comandar el propio petróleo. Cabalgó la marea negra como una ola, sus movimientos aún más elegantes и letales mientras se deslizaba hacia ti por el suelo resbaladizo.","A naga usou o seu domínio sobre os fluidos para comandar o próprio óleo. Cavalgou a maré negra como uma onda, os seus movimentos ainda mais graciosos e mortais enquanto deslizava em sua direcção pelo chão escorregadio.","Die Naga nutzte ihre Meisterschaft über Flüssigkeiten, um das Öl selbst zu befehligen. Sie ritt auf der schwarzen Flut wie auf einer Welle, ihre Bewegungen waren noch anmutiger und tödlicher, als sie über den glatten Boden auf dich zuglitt.","나가는 유체를 다루는 탁월한 기술로 기름 자체를 지배했습니다. 그녀는 검은 파도를 서핑하듯 타고 넘으며 미끄러운 바닥 위를 우아하고 치명적인 속도로 당신을 향해 미끄러져 왔습니다."
"MSG_C_OIL_O_LOSS","The orc used the oil to sharpen its massive axe, the black liquid acting as a perfect whetstone. He roared in victory, his weapon now gleaming with a lethal, oily sheen as he charged through the sludge.","オークは重油を自らの巨大な斧を研ぐための完璧な砥石として利用した。黒い液体によって致命的な光沢を帯びた武器を掲げ、魔物は勝利の咆哮を上げながら泥濘を突き抜けて突進してきた。","兽人将石油作为磨练自己巨斧的完美砥石。它高举着因黑色液体而带有致命光泽的武器，一边发出胜利的咆哮一边冲破淤泥发起了冲锋。","Орк использовал масло, чтобы наточить свой массивный топор, черная жидкость действовала как идеальный точильный камень. Он взревел в знак победы, его оружие теперь сияло смертоносным маслянистым блеском, когда он прорывался сквозь грязь.","El orco usó el petróleo para afilar su enorme hacha, el líquido negro actuando como una piedra de afilar perfecta. Rugió en señal de victoria, su arma brillaba ahora con un brillo letal и aceitoso mientras cargaba a través del lodo.","O orc usou o óleo para afiar o seu enorme machado, com o líquido preto a actuar como uma pedra de amolar perfeita. Rugiu em vitória, com a sua arma a brilhar agora com um brilho letal e oleoso enquanto avançava através da lama.","Der Ork benutzte das Öl, um seine gewaltige Axt zu schärfen, wobei die schwarze Flüssigkeit als perfekter Wetzstein fungierte. Er brüllte siegreich auf, seine Waffe glänzte nun mit einem tödlichen, öligen Schimmer, während er durch den Schlamm stürmte.","오크는 거대한 도끼를 가는 숫돌 대신 기름을 사용했습니다. 검은 액체로 인해 치명적인 광택을 띠게 된 무기를 들고, 괴물은 승리의 포효를 내지르며 진흙을 뚫고 돌진해 왔습니다."
"MSG_C_OIL_P_WIN","The pixie used her magic to transform the oil into a shimmering, rainbow-colored slide. She zoomed along the slick surface with a giggle, leading others to safety across the dark sludge. The forest trickster mastered the oil.","ピクシーは魔法を使い、重油を煌めく虹色の滑り台へと作り変えた。くすくすと笑いながら滑らかな表面を疾走し、暗い泥濘を越えて皆を安全な場所へと導く。森の悪戯っ子は、油の力を完全に従わせたのである。","小仙女利用她的魔法将油变成了一个闪烁着彩虹光泽的滑梯。她咯咯笑着在光滑的表面上疾驰，引领他人穿过黑暗的淤泥到达安全地带。森林骗子掌握了油。","Пикси использовала свою магию, чтобы превратить масло в мерцающую радужную горку. Она с хихиканьем промчалась по скользкой поверхности, ведя других к безопасности через темную грязь. Лесной обманщик овладел маслом.","La pixie usó su magia para transformar el petróleo en un tobogán brillante de colores del arco iris. Se deslizó por la superficie resbaladiza con una risita, guiando a otros hacia la seguridad a través del lodo oscuro. La bromista del bosque dominó el petróleo.","A pixie usou a sua magia para transformar o óleo num escorrega cintilante com as cores do arco-íris. Deslizou pela superfície escorregadia com uma risadinha, conduzindo os outros para a segurança através da lama escura. A trapaceira da floresta dominou o óleo.","Die Pixie nutzte ihre Magie, um das Öl in eine schimmernde, regenbogenfarbene Rutsche zu verwandeln. Sie sauste mit einem Kichern über die glatte Oberfläche und führte andere über den dunklen Schlamm in Sicherheit. Der Waldtrickster beherrschte das Öl.","픽시는 마법을 부려 기름을 반짝이는 무지개색 미끄럼틀로 만들었습니다. 낄낄거리며 매끄러운 표면을 질주하며 어두운 진흙 너머로 동료들을 안전하게 인도했습니다. 숲의 장난꾸러기는 기름의 힘을 완전히 다스렸습니다."
"MSG_C_OIL_Q_WIN","The coeurl used the oil to lubricate its already massive speed, becoming an uncatchable blur of dark lightning. It skated across the room with precise, lethal grace, striking its enemies before they could даже react. The high-speed hunter was a shadow in the grease.","クアールは重油を自らの驚異的な速度の「潤滑剤」にし、捉えることのできない闇の稲妻となった。冷酷で優雅な身のこなしで部屋中を滑走し、敵が反応する間もなく一撃を放つ。高速の狩人は、脂の中を駆ける影となったのだ。","夸尔利用油来润滑它本就惊人的速度，变成了一道无法捕捉的黑色闪电残影。它以精确、致命且优雅的动作在房间里滑行，在敌人甚至没反应过来时就发起攻击。这位高速猎手是油脂中的影子。","Куэрль использовал масло для смазки своей и без того огромной скорости, превратившись в неуловимую вспышку темной молнии. Он скользил по комнате с точным смертоносным изяществом, поражая своих врагов прежде, чем они успевали даже среагировать. Высокоскоростной охотник был тенью в смазке.","El coeurl usó el petróleo para lubricar su ya enorme velocidad, convirtiéndose en un borrón inalcanzable de relámpago oscuro. Patinó por la habitación con una gracia precisa и letal, golpeando a sus enemigos antes de que pudieran siquiera reaccionar. El cazador de alta velocidad era una sombra en la grasa.","O coeurl usou o óleo para lubrificar a sua velocidade já enorme, tornando-se num borrão inalcançável de relâmpago escuro. Deslizou pela sala com uma graça precisa e letal, atingindo os seus inimigos antes de eles conseguirem sequer reagir. O caçador de alta velocidade era uma sombra na gordura.","Der Coeurl nutzte das Öl als Schmiermittel für seine ohnehin schon enorme Geschwindigkeit und wurde zu einem ungreifbaren Schatten aus dunklem Blitz. Er glitt mit präziser, tödlicher Anmut durch den Raum und schlug seine Feinde nieder, bevor sie überhaupt reagieren konnten. Der Hochgeschwindigkeitsjäger war ein Schatten im Fett.","쿠얼은 기름을 놀라운 속도의 '윤활제'로 삼아 포착할 수 없는 어둠의 번개가 되었습니다. 냉혹하고 우아한 몸짓으로 방 안을 누비며 적이 반응하기도 전에 일격을 날렸습니다. 고속의 사냥꾼은 기름 속을 달리는 그림자가 되었습니다."
"MSG_C_OIL_R_LOSS","The rats used the oil to grease their own bodies, making them impossible to catch. They swarmed you through the black liquid, their tiny claws finding purchase where your boots could only slip.","ラットたちは重油を自らの体に塗りつけ、捕らえることの不可能な滑りやすさを手に入れた。彼らは黒い液体の中を縦横無尽に駆け巡り、あなたの足元が滑るのを嘲笑うかのように、無数の爪があなたへと襲いかかった。","老鼠们将石油涂抹在自己身上，获得了无法抓捕的滑腻感。它们在黑色液体中纵横驰骋，仿佛在嘲笑你打滑的双脚一般，无数利爪向你袭来。","Крысы использовали масло, чтобы смазать свои тела, что делало их невозможными для поимки. Они облепили вас сквозь черную жидкость, их крошечные когти находили опору там, где ваши сапоги могли только скользить.","Las ratas usaron el petróleo para engrasar sus propios cuerpos, haciéndolas imposibles de atrapar. Te rodearon a través del líquido negro, sus diminutas garras encontrando apoyo donde tus botas solo podían resbalar.","Os ratos usaram o óleo para lubrificar os seus próprios corpos, tornando-os impossíveis de apanhar. Envolveram-no através do líquido preto, as suas garras minúsculas encontrando apoio onde as suas botas só podiam escorregar.","Die Ratten benutzten das Öl, um ihre eigenen Körper einzufetten, wodurch es unmöglich war, sie zu fangen. Sie umschwärmten dich durch die schwarze Flüssigkeit, ihre winzigen Krallen fanden Halt, wo deine Stiefel nur ausrutschen konnten.","쥐들은 기름을 몸에 발라 포획 불가능한 매끄러움을 얻었습니다. 그들은 검은 기름 속을 자유자재로 누비며, 당신의 발이 미끄러지는 것을 비웃듯 무수한 발톱으로 당신을 덮쳤습니다."
"MSG_C_OIL_S_LOSS","The slime fused with the oil to create a super-acidic, highly flammable compound. It bubbled with a new, dark energy, expanding to fill the room with a toxic stench that left you gasping for air.","スライムは重油と融合し、超強力な酸性と高可燃性を併せ持つ未知の化合物を生成した。不気味な闇のエネルギーを帯びて泡立つ怪物は部屋中に広がり、有毒な悪臭があなたの呼吸を奪った。","史莱姆与石油融合，生成了一种兼具超强酸性和高易燃性的未知化合物。带有诡异黑暗能量而冒泡的怪物扩散到整个房间，有毒的恶臭夺走了你的呼吸。","Слизь слилась с маслом, создав сверхкислотное, легковоспламеняющееся соединение. Оно пузырилось новой темной энергией, расширяясь, чтобы заполнить комнату токсичным зловонием, от которого вы задыхались.","El slime se fusionó con el petróleo para crear un compuesto superácido и altamente inflamable. Burbujeó con una nueva energía oscura, expandiéndose para llenar la habitación con un hedor tóxico que te dejó sin aliento.","O lodo fundiu-se com o óleo para criar um composto super-ácido e altamente inflamável. Borbulhou com uma nova energia escura, expandindo-se para encher a sala com um odor tóxico que o deixou ofegante.","Der Schleim verschmolz mit dem Öl zu einer supersauren, leicht entzündlichen Verbindung. Er brodelte mit einer neuen, dunklen Energie und dehnte sich aus, um den Raum mit einem giftigen Gestank zu füllen, der dir den Atem raubte.","슬라임은 기름과 융합하여 초강력 산성과 고가연성을 지닌 미지의 화합물을 만들어냈습니다. 기괴한 어둠의 에너지를 띠며 거품을 일으키는 괴물은 방 안 가득 퍼졌고, 유독한 악취가 당신의 숨통을 조여왔습니다."
"MSG_C_OIL_T_LOSS","The troll found the oil to be a perfect lubricant for its joints, allowing it to move with a speed that defied its massive size. He laughed as he slid toward you, his heavy club ready to deliver a crushing blow.","トロールは重油を自らの関節の完璧な「潤滑剤」とし、その巨体からは想像もつかない速度での移動を可能にした。魔物は滑走しながら哄笑を上げ、重厚な棍棒はあなたを粉砕するための一撃を振り下ろした。","巨魔将石油作为自己关节完美的“润滑剂”，使其能够以其庞大身躯无法想象的速度移动。魔物在滑行中发出哄笑，沉重的木棒挥下了将其粉碎的一击。","Тролль обнаружил, что масло является идеальной смазкой для его суставов, что позволило ему двигаться со скоростью, не соответствующей его огромным размерам. Он смеялся, скользя к вам, его тяжелая дубина была готова нанести сокрушительный удар.","El troll descubrió que el petróleo era un lubricante perfecto para sus articulaciones, lo que le permitió moverse con una velocidad que desafiaba su enorme tamaño. Se rió mientras se deslizaba hacia ti, con su pesada maza lista para asestar un golpe demoledor.","O troll descobriu que o óleo era o lubrificante perfeito para as suas articulações, permitindo-lhe mover-se com uma velocidade que desafiava o seu tamanho maciço. Riu-se enquanto deslizava em sua direcção, com a sua maza pesada pronta para desferir um golpe esmagador.","Der Troll stellte fest, dass das Öl ein perfektes Schmiermittel für seine Gelenke war, was es ihm ermöglichte, sich mit einer Geschwindigkeit zu bewegen, die seiner gewaltigen Größe trotzte. Er lachte, während er auf dich zuglitt, seine schwere Keule bereit, einen vernichtenden Schlag auszuführen.","트롤은 기름을 관절의 완벽한 '윤활제'로 삼아 거구라고는 믿기지 않는 속도로 이동했습니다. 괴물은 미끄러지듯 다가오며 웃음을 터뜨렸고, 육중한 몽둥이는 당신을 짓뭉개기 위해 내리쳐졌습니다."
"MSG_C_OIL_U_WIN","The undead moved through the oil with a slow, grinding pace that eventually brought their decaying limbs to a halt. They looked like statues carved from deep-earth ebony, frozen in time and grease. The wandering souls found a permanent rest in the black.","アンデッドは重油の中を緩慢に這い進んだが、やがて腐敗した肢体は完全に停止した。彼らは地底のエボニーから彫り出された石像のように、時間と脂の中に凍りついた。彷徨う魂は、黒き闇の中に永遠の安らぎを見出したのである。","亡灵在油中缓慢、磨合地移动，最终让它们腐烂的肢体停了下来。它们看起来像是由深层地底乌木雕刻而成的石像，被冻结在时间和油脂中。徘徊的灵魂在黑夜中找到了永久的安息。","Нежить двигалась сквозь масло медленным скрежещущим шагом, который в конечном итоге остановил их разлагающиеся конечности. Они выглядели как статуи, вырезанные из черного дерева глубинной земли, застывшие во времени и смазке. Блуждающие души обрели вечный покой в черноте.","Los no muertos se movieron a través del petróleo con un paso lento и chirriante que finalmente detuvo sus extremidades en descomposición. Parecían estatuas talladas en ébano de las profundidades de la tierra, congeladas en el tiempo и la grasa. Las almas errantes encontraron un descanso permanente en la oscuridad.","Os mortos-vivos moveram-se através do óleo com um passo lento e triturante que acabou por imobilizar os seus membros em decomposição. Pareciam estátuas esculpidas em ébano das profundezas da terra, congeladas no tempo e na gordura. As almas errantes encontraram um descanso permanente no negro.","Die Untoten bewegten sich mit einem langsamen, knirschenden Tempo durch das Öl, das schließlich ihre verrottenden Gliedmaßen zum Stillstand brachte. Sie sahen aus wie aus tiefem Erdebony geschnitzte Statuen, eingefroren in Zeit und Fett. Die wandernden Seelen fanden eine dauerhafte Ruhe im Schwarz.","언데드는 기름 속을 느릿느릿 기어갔으나, 마침내 부패한 사지는 완전히 멈췄습니다. 그들은 지하의 흑단으로 조각된 석상처럼 시간과 기름 속에 박제되었습니다. 방황하던 영혼들은 검은 암흑 속에 영원한 안식을 찾았습니다."
"MSG_C_OIL_V_LOSS","The vampire manipulated the oil into a series of sharp, black spears that he launched with supernatural precision. He stood atop the dark puddle, his white cloak untouched, mocking your attempt to stain his nobility.","ヴァンパイアは重油を自在に操り、超自然的な精度で放たれる鋭利な黒い槍の列へと変貌させた。奴は黒い水たまりの上に毅然と立ち、一点の汚れもない白いマントを翻しながら、自らの高貴さを汚そうとしたあなたの無謀を嘲笑った。","吸血鬼自在地操控石油，将其变为一排以超自然精度发射的锋利黑枪。它毅然伫立在黑色水洼之上，翻动着一尘不染的白色斗篷，嘲笑着你企图玷污其高贵的鲁莽。","Вампир превратил масло в серию острых черных копий, которые он запускал со сверхъестественной точностью. Он стоял на вершине темной лужи, его белый плащ был нетронут, издеваясь над вашей попыткой запятнать его благородство.","El vampiro manipuló el petróleo en una serie de lanzas negras и afiladas que lanzó con una precisión sobrenatural. Se paró sobre el charco oscuro, su capa blanca intacta, burlándose de tu intento de manchar su nobleza.","O vampiro manipulou o óleo numa série de lanças afiadas e pretas que lançou com uma precisão sobrenatural. Permaneceu no topo da poça escura, com a sua capa branca imaculada, zombando da sua tentativa de manchar a sua nobreza.","Der Vampir manipulierte das Öl zu einer Reihe scharfer schwarzer Speere, die er mit übernatürlicher Präzision abschoss. Er stand auf der dunklen Pfütze, sein weißer Umhang unberührt, und spottete über deinen Versuch, seinen Adel zu beflecken.","뱀파이어는 기름을 자유자재로 다루어 초자연적인 정밀도로 발사되는 날카로운 검은 창들로 바꾸었습니다. 그는 검은 웅덩이 위에 의연히 서서, 티끌 하나 없는 하얀 망토를 휘날리며 자신의 고귀함을 더럽히려 한 당신의 무모함을 비웃었습니다."
"MSG_C_OIL_W_LOSS","The wolves used the oil to mask their own scent, becoming invisible to even the most trained senses. They surrounded you in the dark, their presence only revealed by the sound of paws splashing in the sludge.","ウルフの群れは重油を利用して自らの臭いを完全に遮断し、いかなる鋭敏な感覚をも欺く隠密性を手に入れた。彼らは暗闇の中で音もなくあなたを包囲し、泥濘を蹴るわずかな音だけが死の接近を告げていた。","狼群利用石油完全隔绝了自己的气味，获得了足以欺骗任何敏锐感官的隐蔽性。它们在黑暗中无声地将你包围，只有踢踏淤泥的微弱响声预示着死亡的临近。","Волки использовали масло, чтобы замаскировать свой собственный запах, став невидимыми даже для самых тренированных чувств. Они окружили вас в темноте, их присутствие выдавал только звук лап, шлепающих по грязи.","Los lobos usaron el petróleo para enmascarar su propio olor, volviéndose invisibles incluso para los sentidos más entrenados. Te rodearon en la oscuridad, su presencia solo revelada por el sonido de las patas chapoteando en el lodo.","Os lobos usaram o óleo para mascarar o seu próprio cheiro, tornando-se invisíveis mesmo para os sentidos mais treinados. Cercaram-no no escuro, com a sua presença apenas revelada pelo som das patas a chapinhar na lama.","Die Wölfe benutzten das Öl, um ihren eigenen Geruch zu maskieren, wodurch sie selbst für die geschultesten Sinne unsichtbar wurden. Sie umzingelten dich in der Dunkelheit, ihre Anwesenheit verriet nur das Geräusch von Pfoten, die im Schlamm platschten.","늑대 무리는 기름을 이용해 자신들의 냄새를 완전히 차단하여 그 어떤 예민한 감각도 속이는 은밀함을 얻었습니다. 그들은 어둠 속에서 소리 없이 당신을 포위했고, 진흙을 밟는 희미한 소리만이 죽음의 접근을 알리고 있었습니다."
"MSG_C_OIL_X_LOSS","Xalthis utilized the oil to lubricate its multiple legs, moving with a high-speed mechanical efficiency that blurred the air. He struck from the shadows, his many limbs perfectly synchronized in the grease.","ザルティスは重油を無数の脚の潤滑剤として利用し、辺りの空気をかき乱すほどの機械的な高速移動を実現した。魔物は影の中から襲いかかり、脂にまみれた無数の肢は完璧な同期を持ってあなたを切り裂いた。","扎尔提斯利用石油作为无数条腿的润滑剂，实现了足以搅乱周围空气的机械化高速移动。魔物从阴影中袭来，沾满油脂的无数肢体以完美的同步将其撕裂。","Ксалтис использовал масло для смазки своих многочисленных ног, двигаясь с высокоскоростной механической эффективностью, от которой воздух дрожал. Он напал из тени, его многочисленные конечности были идеально синхронизированы в смазке.","Xalthis utilizó el petróleo para lubricar sus múltiples patas, moviéndose con una eficiencia mecánica de alta velocidad que empañaba el aire. Atacó desde las sombras, sus muchas extremidades perfectamente sincronizadas en la grasa.","Xalthis utilizou o óleo para lubrificar as suas múltiplas pernas, movendo-se com uma eficiência mecânica de alta velocidade que desfocava o ar. Atacou a partir das sombras, com os seus muitos membros perfeitamente sincronizados na gordura.","Xalthis nutzte das Öl, um seine zahlreichen Beine zu schmieren, und bewegte sich mit einer mechanischen Hochgeschwindigkeitseffizienz, die die Luft verschwimmen ließ. Er schlug aus dem Schatten heraus zu, seine vielen Gliedmaßen im Fett perfekt synchronisiert.","크살티스는 기름을 무수한 다리의 윤활제로 이용해 주변 공기를 뒤흔들 만큼 기계적인 고속 이동을 실현했습니다. 괴물은 그림자 속에서 습격해 왔고, 기름에 젖은 무수한 다리는 완벽한 동기화와 함께 당신을 찢어버렸습니다."
"MSG_C_OIL_Y_LOSS","The yeti froze the oil into a series of jagged, black spikes that he used to fortify his position. He roared a frosty challenge from behind his new fortress, the mountain king's strength unbowed by the sludge.","イエティは重油を一瞬で凍らせ、自らの陣地を固めるための鋭利な黒いスパイクの群れへと変えた。魔物は新たに築かれた氷の要塞の背後から霜の咆哮を上げ、山嶺の王の力は泥濘ごときで揺らぐものではなかった。","雪人瞬间将石油冻结，将其变成了加固自己阵地的锋利黑刺群。魔物在新建的冰之要塞背后发出霜之咆哮，雪山之王的力量绝非区 淤泥所能动摇。","Йети заморозил масло в серию зазубренных черных шипов, которые он использовал для укрепления своей позиции. Он проревел морозный вызов из-за своей новой крепости, сила горного короля была непоколебима грязью.","El yeti congeló el petróleo en una serie de picos negros и dentados que utilizó para fortificar su posición. Rugió un desafío gélido desde detrás de su nueva fortaleza, la fuerza del rey de la montaña no se doblegó ante el lodo.","O yeti congelou o óleo numa série de espigões pretos e serrilhados que utilizou para fortificar a sua posição. Rugiu um desafio gelado por detrás da sua nova fortaleza, com a força do rei da montanha inabalável pela lama.","Der Yeti fror das Öl zu einer Reihe von zerklüfteten schwarzen Stacheln ein, mit denen er seine Position festigte. Er brüllte eine frostige Herausforderung hinter seiner neuen Festung hervor, die Stärke des Bergkönigs blieb vom Schlamm ungebeugt.","예티는 기름을 순식간에 얼려 자신의 진지를 굳히기 위한 날카로운 검은 가시 더미로 만들었습니다. 괴물은 새로 구축된 얼음 요새 뒤에서 서리 섞인 포효를 내질렀고, 설산의 왕의 힘은 진흙 따위에 흔들리지 않았습니다."
"MSG_C_OIL_Z_LOSS","The zombie's dead flesh became even more slippery and hard to grab as it was coated in oil. It ignored the slick floor and continued its slow, silent advance, its cold hands reaching for you through the black liquid.","ゾンビの死した肉体は油に覆われることでさらに滑りやすくなり、捕らえることも困難な不浄の塊となった。奴は滑りやすい床など意に介さず、音もなく鈍い前進を続け、黒い液体の中からその冷たい手をあなたへと伸ばした。","僵尸死去的肉体因覆盖了油脂而变得更加滑腻，成了难以抓捕的不洁之块。它丝毫不理会湿滑的地板，继续着无声而迟钝的前进，从黑色液体中向你伸出了冰冷的手。","Мертвая плоть зомби стала еще более скользкой и ее стало трудно схватить, так как она была покрыта маслом. Он игнорировал скользкий пол и продолжал свое медленное бесшумное продвижение, его холодные руки тянулись к вам сквозь черную жидкость.","La carne muerta del zombi se volvió aún más resbaladiza и difícil de agarrar al estar cubierta de petróleo. Ignoró el suelo resbaladizo и continuó su avance lento и silencioso, con sus manos frías buscándote a través del líquido negro.","A carne morta do zombie tornou-se ainda mais escorregadia e difícil de agarrar por estar coberta de óleo. Ignorou o chão escorregadio e continuou o seu avanço lento e silencioso, com as suas mãos frias a estenderem-se para si através do líquido preto.","Das tote Fleisch des Zombies wurde durch die Ölschicht noch schlüpfriger und schwerer zu greifen. Er ignorierte den glatten Boden und setzte sein langsames, lautloses Vorrücken fort, seine kalten Hände griffen durch die schwarze Flüssigkeit nach dir.","좀비의 죽은 육체는 기름에 덮여 더욱 미끄러워졌고, 붙잡기조차 힘든 불결한 덩어리가 되었습니다. 녀석은 미끄러운 바닥 따위는 아랑곳하지 않고 소리 없이 둔한 전진을 계속하며, 검은 액체 속에서 그 차가운 손을 당신에게 뻗었습니다."
