"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_PUNCH_K_WIN","You surprised the kobold with a heavy blow to the nose. It didn't even have time to yelp.","コボルドの不意を突き、その鼻筋に重い一撃を加えた。キャンと鳴く暇も与えなかった。","你趁狗头人不备，重重击中了它的鼻梁。它甚至连哀鸣一声的时间都没有。","Вы удивили кобольда сильным ударом в нос. У него даже не было времени взвизгнуть.","Sorprendiste al kobold con un fuerte golpe en la nariz. Ni siquiera tuvo tiempo de aullar.","Você surpreendeu o kobold com um golpe forte no nariz. Ele nem teve tempo de ganir.","Du hast den Kobold mit einem schweren Schlag auf die Nase überrascht. Er hatte nicht einmal Zeit zu jaulen.","코볼트의 허를 찔러 코끝에 묵직한 일격을 날렸습니다. 비명 지를 틈조차 주지 않았습니다."
"MSG_C_PUNCH_L_LOSS","The lizard's scales were far too hard for your fists. As you recoiled in pain its claws dug in.","リザードの全身を覆う鱗はあまりに硬かった。拳を痛めた隙に鋭い爪が食い込んだ。","遍布蜥蜴全身的鳞片实在太硬了。当你感到拳头生疼之际，它锐利的爪子已刺入了你的身体。","Чешуя ящерицы была слишком твердой для ваших кулаков. Пока вы отпрянули от боли, ее когти вонзились в вас.","Las escamas del lagarto eran demasiado duras para tus puños. Mientras retrocedías de dolor, sus garras se clavaron.","As escamas do lagarto eram duras demais para seus punhos. Enquanto você recuava de dor, as garras dele se cravaram.","Die Schuppen der Echse waren viel zu hart für deine Fäuste. Als du vor Schmerz zurückwichst, gruben sich ihre Krallen ein.","리자드의 비늘은 당신의 주먹이 감당하기에 너무 단단했습니다. 당신이 통증으로 주춤하는 사이 날카로운 발톱이 파고들었습니다."
"MSG_C_PUNCH_M_WIN","You shattered the mummy's brittle chest. Freed from its ancient curse it crumbled into sand.","干からびたマミーの胸板を力強く打ち砕いた。古の呪縛から解き放たれ、砂へと還った。","你有力地击碎了干枯木乃伊的胸膛。它从古老的束缚中解脱，重归尘土。","Вы разбили хрупкую грудь мумии. Освободившись от древнего проклятия, она рассыпалась в песок.","Destrozaste el frágil pecho de la momia. Liberada de su antigua maldición, se desmoronó en arena.","Você despedaçou o peito frágil da múmia. Libertada de sua maldição antiga, ela se transformou em areia.","Du hast die spröde Brust der Mumie zertrümmert. Von ihrem alten Fluch befreit, zerfiel sie zu Sand.","말라비틀어진 미라의 가슴을 힘껏 부쉈습니다. 고대의 저주에서 풀려나 모래로 돌아갔습니다."
"MSG_C_PUNCH_N_LOSS","The naga's supple movements caused your punch to miss. Its tail coiled around you in an instant.","ナーガのしなやかな動きに拳は空を切った。体勢を崩したところを尾に締め上げられた。","纳迦灵活的动作让你的一拳落空了。当你失去平衡时，它的尾巴迅速缠了上来。","Гибкие движения наги заставили ваш удар промахнуться. Ее хвост мгновенно обвил вас.","Los movimientos flexibles de la naga hicieron que tu golpe fallara. Su cola se enroscó a tu alrededor en un instante.","Os movimentos flexíveis da naga fizeram seu soco errar. A cauda dela se enrolou em você em um instante.","Die geschmeidigen Bewegungen der Naga ließen deinen Schlag ins Leere gehen. Ihr Schwanz wand sich augenblicklich um dich.","나가 유연한 움직임에 주먹이 허공을 갈랐습니다. 자세를 무너뜨린 순간 꼬리가 당신을 휘감았습니다."
"MSG_C_PUNCH_O_LOSS","The orc's massive muscles absorbed your blow. The undaunted monster's weapon swung from above.","オークの頑強な筋肉に打撃は吸収された。怯まぬ怪物の一振りが頭上から降り注いだ。","兽人强健的肌肉吸收了你的打击。那毫不畏惧的怪物从头顶挥下了重力一击。","Массивные мускулы орка поглотили ваш удар. Оружие неустрашимого монстра обрушилось сверху.","Los enormes músculos del orco absorbieron tu golpe. El arma del monstruo impávido se balanceó desde arriba.","Os músculos maciços do orc absorveram seu golpe. A arma do monstro destemido desceu de cima.","Die massiven Muskeln des Orks fingen deinen Schlag ab. Die Waffe des unerschütterlichen Monsters schwang von oben herab.","오크의 강인한 근육이 당신의 타격을 흡수했습니다. 기세등등한 괴물의 무기가 머리 위에서 쏟아졌습니다."
"MSG_C_PUNCH_P_LOSS","You were toyed with by the pixie's swift flight. Shrouded in confusing dust your mind went dark.","ピクシーの素早い飛行に翻弄され、拳は届かない。幻惑の鱗粉に包まれ、意識が遠のく。","你被小仙女敏捷的飞行耍得团团转。被迷幻的鳞粉包围，你的意识渐渐远去。","Пикси играла с вами своим быстрым полетом. Окутанный сбивающей с толку пылью, ваш разум потемнел.","La pixie jugó contigo con su vuelo veloz. Envuelto en un polvo confuso, tu mente se oscureció.","A pixie brincou com você com seu voo veloz. Envolto em um pó confuso, sua mente escureceu.","Du wurdest vom schnellen Flug der Pixie genarrt. In verwirrenden Staub gehüllt, wurde es dunkel um dich.","픽시의 빠른 비행에 농락당해 주먹이 닿지 않았습니다. 환각 가루에 휩싸여 정신이 아득해졌습니다."
"MSG_C_PUNCH_Q_LOSS","The coeurl's electromagnetic fur repelled your blow. Lightning sparked mocking your numbed arm.","クアールの電磁場を帯びた毛並みに拳が阻まれた。痺れる腕を嘲笑うかのように、雷が走った。","夸尔带有电磁场的皮毛阻隔了你的拳头。闪电划过，仿佛在嘲笑你那麻的手臂。","Электромагнитный мех куара отразил ваш удар. Вспыхнула молния, насмехаясь над вашей онемевшей рукой.","Pelaje electromagnético del coeurl repelió tu golpe. Los rayos saltaron burlándose de tu brazo entumecido.","O pelo eletromagnético do coeurl repele seu golpe. Raios saltaram, zombando do seu braço entorpecido.","Das elektromagnetische Fell des Coeurls wehrte deinen Schlag ab. Blitze zuckten und verspotteten deinen tauben Arm.","쿠알의 전자기장을 띤 털에 주먹이 가로막혔습니다. 저릿한 팔을 비웃듯 번개가 튀었습니다."
"MSG_C_PUNCH_R_LOSS","You couldn't catch the swift rat pack. Countless fangs closed in from below draining your strength.","素早いラットの群れを捉えきることができない。無数の牙が足元から忍び寄り、体力を削った。","你无法捕捉敏捷的老鼠群。无数毒牙从脚边袭来，不断削减你的体力。","Вы не смогли поймать стаю быстрых крыс. Бесчисленные клыки сомкнулись снизу, высасывая ваши силы.","No pudiste atrapar a la veloz manada de ratas. Incontables colmillos se cerraron desde abajo agotando tus fuerzas.","Você não conseguiu pegar o bando veloz de ratos. Incontáveis presas se aproximaram por baixo, drenando suas forças.","Du konntest das schnelle Rattenrudel nicht erwischen. Unzählige Fangzähne näherten sich von unten und zehrten an deiner Kraft.","빠른 쥐 떼를 잡을 수 없었습니다. 발치에서 수많은 이빨이 파고들어 당신의 기력을 깎아냈습니다."
"MSG_C_PUNCH_S_LOSS","Your fist sank deep into the slime's elastic body. Its sticky mucus bound you as you struggled.","スライムの弾力ある体に拳が深く埋まった。抜けなくなった腕を嘲笑うかのように、粘液が絡みつく。","你的拳头深深陷入了史莱姆充满弹性的身体里。粘液缠绕而上，仿佛在嘲笑你那无法拔出的手臂。","Ваш кулак глубоко погрузился в упругое тело слизи. Его липкая слизь сковала вас, пока вы сопротивлялись.","Tu puño se hundió profundamente en el cuerpo elástico del limo. Su mucosidad pegajosa te ató mientras luchabas.","Seu punho afundou profundamente no corpo elástico do slime. O muco pegajoso prendeu você enquanto você lutava.","Deine Faust sank tief in den elastischen Körper des Schleims. Sein klebriger Schleim hielt dich fest, während du dich wehrtest.","슬라임의 탄력 있는 몸에 주먹이 깊숙이 파묻혔습니다. 빠지지 않는 팔을 비웃듯 끈적한 점액이 달라붙었습니다."
"MSG_C_PUNCH_T_LOSS","Your blows were meaningless against the troll's regeneration. Its club crushed everything in its path.","トロールの驚異的な再生能力に打撃は無意味だった。巨大な棍棒の一振りが全てを粉砕した。","面对巨魔惊人的再生能力，打击毫无意义。巨大木棒的一挥便粉碎了一切。","Ваши удары были бессмысленны против регенерации тролля. Его дубина сокрушала все на своем пути.","Tus golpes no significaron nada contra la regeneración del trol. Su mazo aplastó todo a su paso.","Seus golpes não significaram nada contra a regeneração do troll. O porrete dele esmagou tudo em seu caminho.","Deine Schläge waren nutzlos gegen die Regeneration des Trolls. Seine Keule zertrümmerte alles auf seinem Weg.","트롤의 경이로운 재생 능력 앞에 타격은 무의미했습니다. 거대한 몽둥이질 한 번에 모든 것이 박살 났습니다."
"MSG_C_PUNCH_U_LOSS","Your fist passed uselessly through the incorporeal undead. A cold chill of death froze your heart.","実体のないアンデッドの体を拳が虚しく通り抜けた。冷たい死の気配が心臓を凍りつかせた。","你的拳头徒劳地穿过了不死族虚幻的身体。冰冷的死亡气息令你的心脏感到冻结。","Ваш кулак бесполезно прошел сквозь бестелесного мертвеца. Холодная дрожь смерти сковала ваше сердце.","Tu puño pasó inútilmente a través del no muerto incorpóreo. Un frío escalofrío de muerte congeló tu corazón.","Seu punho passou inutilmente pelo morto-vivo incorpóreo. Um frio de morte congelou seu coração.","Deine Faust ging nutzlos durch den unkörperlichen Untoten hindurch. Ein eiskalter Schauer des Todes ließ dein Herz gefrieren.","실체가 없는 언데드의 몸을 주먹이 허무하게 통과했습니다. 차가운 죽음의 기운이 심장을 얼어붙게 했습니다."
"MSG_C_PUNCH_V_LOSS","The vampire's inhuman speed made your punch miss. From the shadows his hands sought your throat.","ヴァンパイアの超人的な反応速度に拳は空を舞った。闇に消えた彼の手が、背後から首元を狙う。","面对吸血鬼超人般的反应速度，你的一拳落空了。消失在黑暗中的他正从背后瞄准你的咽喉。","Нечеловеческая скорость вампира заставила ваш удар промахнуться. Из теней его руки тянулись к вашему горлу.","La velocidad inhumana del vampiro hizo que tu golpe fallara. Desde las sombras, sus manos buscaron tu garganta.","A velocidade desumana do vampiro fez seu soco errar. Das sombras, as mãos dele buscaram sua garganta.","Die unmenschliche Geschwindigkeit des Vampirs ließ deinen Schlag ins Leere gehen. Aus den Schatten suchten seine Hände deinen Hals.","뱀파이어의 초인적인 반응 속도에 주먹이 허공을 갈랐습니다. 어둠 속으로 사라진 그의 손이 뒤에서 목덜미를 노립니다."
"MSG_C_PUNCH_W_LOSS","The wolf's agile dodge caused your strike to veer off. The pack leaped at you with bared fangs.","ウルフの俊敏な回避によって一撃が逸らされた。牙を剥き出しにした獣の群れが、一斉に飛びかかる。","狼敏捷地躲过了你的一击。露出獠牙的野兽群一拥而上，向你扑来。","Ловкое уклонение волка заставило ваш удар отклониться. Стая прыгнула на вас, обнажив клыки.","La esquiva ágil del lobo hizo que tu golpe se desviara. La manada saltó sobre ti enseñando los colmillos.","A esquiva ágil do lobo fez seu golpe desviar. O bando saltou sobre você com as presas à mostra.","Das flinke Ausweichen des Wolfs ließ deinen Schlag abgleiten. Das Rudel sprang dich mit fletschenden Zähnen an.","울프의 민첩한 회피로 일격이 빗나갔습니다. 엄니를 드러낸 짐승 떼가 일제히 달려들었습니다."
"MSG_C_PUNCH_X_LOSS","Toyed with by Xalthis's many legs you couldn't aim. Its venomous limbs crept up and stung you.","ザルティスの不気味な多足に翻弄され、狙いが定まらない。毒を持つ足が静かに忍び寄り、あなたを刺した。","被扎尔提斯诡异的多肢玩弄于股掌，你无法瞄准。它那带有剧毒的足悄然逼近，刺中了你。","Играя с вами множеством ног Ксалтиса, вы не могли прицелиться. Его ядовитые конечности подкрались и ужалили вас.","Jugando con las muchas patas de Xalthis, no pudiste apuntar. Sus extremidades venenosas se acercaron y te picaron.","Brincando com as muitas pernas de Xalthis, você não conseguia mirar. Seus membros venenosos se aproximaram e picaram você.","Von Xalthis' vielen Beinen genarrt, konntest du nicht zielen. Seine giftigen Gliedmaßen schlichen sich heran und stachen dich.","잘티스의 기괴한 다리에 농락당해 조준이 흐트러졌습니다. 독이 있는 다리가 조용히 다가와 당신을 찔렀습니다."
"MSG_C_PUNCH_Y_LOSS","The yeti's thick fur neutralized your punch's impact. A blizzard-like chill slowed your body.","イエティの分厚い毛皮が拳の威力を完全に殺した。吹雪のような冷気が、あなたの動きを鈍らせる。","雪人厚实的毛皮完全化解了你拳头的威力。如暴风雪般的冷气令你的动作变得迟缓。","Густой мех йети нейтрализовал силу вашего удара. Похожий на метель холод замедлил ваше тело.","El espeso pelaje del yeti neutralizó el impacto de tu puñetazo. Un frío como de ventisca ralentizó tu cuerpo.","O pelo espesso do yeti neutralizou o impacto do seu soco. Um frio de nevasca retardou seu corpo.","Das dicke Fell des Yetis neutralisierte die Wucht deines Schlags. Eine Blizzard-artige Kälte verlangsamte deinen Körper.","예티의 두꺼운 털이 주먹의 충격을 완전히 죽였습니다. 눈보라 같은 냉기가 당신의 움직임을 둔하게 만듭니다."
"MSG_C_PUNCH_Z_LOSS","Every punch into the zombie's rotting flesh felt foul. Resisting the unfeeling dead barehanded was folly.","ゾンビの腐敗した肉体を殴るたび、不快な感触が広がる。痛みを感じぬ死者に、素手での抵抗は無謀だった。","每当打在僵尸腐烂的肉体上，不快感便蔓延开来。对毫无痛觉的死者行赤手空拳的抵抗终究是鲁莽的。","Каждый удар в гниющую плоть зомби казался отвратительным. Сопротивляться бесчувственному мертвецу голыми руками было безумием.","Cada puñetazo en la carne podrida del zombi se sentía asqueroso. Resistirse al muerto insensible a mano limpia era una locura.","Cada soco na carne podre do zumbi parecia nojento. Resistir ao morto insensível com as mãos vazias era loucura.","Jeder Schlag in das verrottende Fleisch des Zombies fühlte sich abscheulich an. Dem gefühllosen Toten mit bloßen Händen zu widerstehen, war Wahnsinn.","좀비의 부패한 육체를 때릴 때마다 불쾌한 감촉이 퍼집니다. 고통을 느끼지 못하는 사자에게 맨손으로 저항하는 것은 무모한 짓이었습니다."
"MSG_C_PRAY_A_WIN","A pure prayer calmed the ants. Forgetting the fight the insects returned to their nest.","清らかな祈りがアリの群れを包み込み、その闘争心を鎮めた。戦う理由を忘れた虫たちは、静かに巣へと帰っていった。","清澈的祈祷包围了蚁群，平息了它们的斗争心。忘记了战斗理由的昆虫们静静地回到了巢穴。","Чистая молитва успокоила муравьев. Забыв о битве, насекомые вернулись в свое гнездо.","Una oración pura calmó a las hormigas. Olvidando la pelea, los insectos regresaron a su nido.","Uma oração pura acalmou as formigas. Esquecendo a luta, os insetos voltaram para o ninho.","Ein reines Gebet beruhigte die Ameisen. Den Kampf vergessend, kehrten die Insekten in ihr Nest zurück.","청아한 기도가 개미 떼를 감싸 투쟁심을 가라앉혔습니다. 싸울 이유를 잊은 벌레들은 조용히 집으로 돌아갔습니다."
"MSG_C_PRAY_B_WIN","A merciful prayer healed the bat and ended its frenzy. It chirped in thanks and vanished.","慈悲深き祈りがコウモリの翼を癒やし、狂乱から解き放った。魔物は感謝の鳴き声を上げ、夜の空へと消えた。","慈悲的祈祷治愈了蝙蝠的翅膀，令其从狂乱中解脱。魔物发出感谢的鸣叫，消失在夜空。","Милосердная молитва исцелила летучую мышь и прекратила ее безумие. Она пискнула в благодарность и исчезла.","Una oración misericordiosa sanó al murciélago y terminó con su frenesí. Chilló en agradecimiento y desapareció.","Uma oração misericordiosa curou o morcego e acabou com seu frenesi. Ele guinchou em agradecimento e desapareceu.","Ein barmherziges Gebet heilte die Fledermaus und beendete ihre Raserei. Sie fiepte dankbar und verschwand.","자비로운 기도가 박쥐의 날개를 치유하고 광기에서 해방했습니다. 마물은 감사의 울음소리를 내며 밤하늘로 사라졌습니다."
"MSG_C_PRAY_C_WIN","A holy prayer purified the cobra's venom and calmed its soul. It coiled up and slept.","神聖な祈りが毒蛇の体内の毒を浄化し、その荒ぶる魂を鎮めた。コブラは静かにとぐろを巻き、眠りについた。","神圣的祈祷净化了毒蛇体内的剧毒，平息了它狂躁的灵魂。眼镜蛇静静地盘起身体，陷入了沉睡。","Святая молитва очистила яд кобры и успокоила ее душу. Она свернулась клубком и уснула.","Una oración santa purificó el veneno de la cobra y calmó su alma. Se enroscó y se durmió.","Uma oração sagrada purificou o veneno da naja e acalmou sua alma. Ela se enrolou e dormiu.","Ein heiliges Gebet reinigte das Gift der Kobra und beruhigte ihre Seele. Sie rollte sich zusammen und schlief.","신성한 기도가 독사의 독을 정화하고 그 거친 영혼을 달랬습니다. 코브라는 조용히 몸을 말고 잠에 들었습니다."
"MSG_C_PRAY_D_WIN","A prayer reached the dragon's heart and brought peace. The legend departed beyond the clouds.","星々に届く祈りが巨竜の逆鱗を鎮め、悠久の平穏をもたらした。伝説の怪物は、静かに雲の彼方へと去っていった。","传达到星辰的祈祷平息了巨龙的逆鳞，带来了悠久的平稳。传说的怪物静静地离去，消失在云端。","Молитва достигла сердца дракона и принесла мир. Легенда ушла за облака.","Una oración llegó al corazón del dragón y trajo la paz. La leyenda partió más allá de las nubes.","Uma oração alcançou o coração do dragão e trouxe paz. A legenda partiu para além das nuvens.","Ein Gebet erreichte das Herz des Drachen und brachte Frieden. Die Legende verschwand hinter den Wolken.","별에 닿은 기도가 거대 용의 역린을 가라앉히고 영원한 평온을 가져왔습니다. 전설의 괴물은 조용히 구름 너머로 떠났습니다."
"MSG_C_PRAY_E_WIN","A prayer for the earth brought rain to the tree spirit. The forest guardian slept once more.","大地への祈りが木の精霊に恵みの雨をもたらし、その怒りを癒やした。森の守護者は、再び静かな眠りについた。","对大地的祈祷为树精带来了恩惠之雨，治愈了它的愤怒。森林守护者再次陷入了寂静的 眠梦。","Молитва о земле принесла дождь древесному духу. Страж леса снова уснул.","Una oración por la tierra trajo lluvia al espíritu del árbol. El guardián del bosque durmió una vez más.","Uma oração pela terra trouxe chuva para o espírito da árvore. O guardião da floresta dormiu mais uma vez.","Ein Gebet für die Erde brachte dem Baumgeist Regen. Der Wächter des Waldes schlief wieder ein.","대지를 향한 기도가 나무 정령에게 단비를 내려 분노를 잠재웠습니다. 숲의 수호자는 다시 깊은 잠에 들었습니다."
"MSG_C_PRAY_F_LOSS","The prayer failed to reach the tiny fly and vanished. Its wings mocked your failed magic.","祈りの言葉は小さなハエにまで届かず、虚しく消えた。無邪気な羽音が、あなたの焦りを嘲笑う。","祈祷之言未能传达给微小的苍蝇，徒劳地消散了。天真烂漫的羽翼拍打声，嘲笑着你的焦躁。","Молитва не достигла крошечной мухи и исчезла. Ее крылья насмехались над вашей неудавшейся магией.","La oración no llegó a la pequeña mosca y se desvaneció. Sus alas se burlaron de tu magia fallida.","A oração não chegou à mosca minúscula e desapareceu. Suas asas zombaram da sua magia falha.","Das Gebet erreichte die winzige Fliege nicht und verpuffte. Ihre Flügel verspotteten deine gescheiterte Magie.","기도의 말은 작은 파리에게조차 닿지 못하고 허무하게 사라졌습니다. 천진난만한 날갯짓 소리가 당신의 초조함을 비웃습니다."
"MSG_C_PRAY_G_WIN","A purifying prayer crushed the goblin's malice giving it peace. It turned to dust with a smile.","浄化の祈りがゴブリンの卑屈な精神を打ち砕き、最期の安らぎを与えた。奴は初めて安らかな表情で、塵へと還った。","净化的祈祷粉碎了哥布林卑下的精神，赋予了它最后的安宁。它第一次露出安详的表情，化为了尘埃。","Очищающая молитва сокрушила злобу гоблина, даровав ему покой. Он с улыбкой превратился в прах.","Una oración purificadora aplastó la malicia del duende dándole paz. Se convirtió en polvo con una sonrisa.","Uma oração purificadora esmagou a malícia do goblin, dando-lhe paz. Ele se transformou em pó com um sorriso.","Ein reinigendes Gebet zertrümmerte die Bosheit des Goblins und schenkte ihm Frieden. Er zerfiel lächelnd zu Staub.","정화의 기도가 고블린의 비굴한 정신을 부수고 마지막 안식을 주었습니다. 그는 처음으로 평온한 표정을 지으며 먼지로 돌아갔습니다."
