"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_CURSE_K_LOSS","The kobold's wild nature slipped through your complex hex. You panicked at its raw vitality.","コボルドの素朴な野性が、複雑な呪術の網を潜り抜けた。理屈を超えた生命力に、あなたは焦りを覚える。","狗头人朴素的野性钻过了复杂呪术的网眼。面对超越常理的生命力，你感到了一阵焦躁。","Дикая природа кобольда проскользнула сквозь ваше сложное заклятие. Вы запаниковали от его грубой жизненной силы.","La naturaleza salvaje del kobold se deslizó a través de tu complejo maleficio. Entraste en pánico ante su vitalidad bruta.","A natureza selvagem do kobold deslizou através do teu complexo feitiço. Entraste em pânico perante a sua fúria bruta.","Die wilde Natur des Kobolds schlüpfte durch deinen komplexen Fluch. Du gerietst in Panik angesichts seiner rohen Vitalität.","코볼트의 소박한 야성이 복잡한 주술의 망을 빠져나갔다. 이성을 초월한 생명력에 당신은 초조함을 느낀다."
"MSG_C_CURSE_L_WIN","You cursed the lizard to lose its voice and strength. The predator became a pitiful prey.","リザードの喉元に、声を奪い、体を萎えさせる呪いを放った。冷酷な捕食者は、今や憐れな獲物へと成り果てた。","对着蜥蜴的咽喉发出了夺走声音、令其衰落的诅咒。冷酷的掠食者如今沦为了可怜的猎物。","Вы прокляли ящерицу, чтобы она потеряла голос и силу. Хищник стал жалкой добычей.","Maldeciste al lagarto para que perdiera su voz y su fuerza. El depredador se convirtió en una presa lamentable.","Amaldiçoaste o lagarto para que perdesse a voz e a força. O predador tornou-se uma presa lamentável.","Du hast die Echse verflucht, damit sie ihre Stimme und Kraft verliert. Das Raubtier wurde zu einer erbärmlichen Beute.","리자드의 목구멍에 목소리를 앗아가고 몸을 마르게 하는 저주를 걸었다. 냉혹한 포식자는 이제 가련한 먹잇감으로 전락했다."
"MSG_C_CURSE_M_LOSS","Since it's already dead mummies ignore deathly curses. Its bandages absorbed your magic as it drew near.","すでに死んでいるマミーに、死の呪いは無意味だった。古の包帯に呪言が吸い取られ、怪物が静かに歩み寄る。","对于已经死去的木乃伊，死之诅咒毫无意义。古老的绷带吸走了呪言，怪物静静步步逼近。","Так как мумия уже мертва, она игнорирует смертельные проклятия. Ее бинты впитали вашу магию, когда она приблизилась.","Dado que ya están muertos, las momias ignoran las maldiciones mortales. Sus vendas absorbieron tu magia mientras se acercaba.","Como já estão mortas, as múmias ignoram maldições mortais. As suas ataduras absorveram a tua magia enquanto se aproximava.","Da sie bereits tot sind, ignorieren Mumien tödliche Flüche. Ihre Bandagen absorbierten deine Magie, während sie näher kam.","이미 죽어 있는 머미에게 죽음의 저주는 무의미했다. 고대의 붕대에 주언이 흡수되고, 괴물이 조용히 다가온다."
"MSG_C_CURSE_N_LOSS","The naga's pure bloodline purified your foul curse. It was your soul that burned in holy light.","ナーガの清らかな血筋が、あなたの不浄な呪いを浄化した。聖なる光に焼かれたのは、あなたの魂の方だった。","纳迦清澈的血统净化了你那不净的诅咒。被神圣之光灼烧的，反而是你的灵魂。","Чистая родословная наги очистила ваше скверное проклятие. Это ваша душа сгорела в святом свете.","El linaje puro de la naga purificó tu inmunda maldición. Fue tu alma la que ardió en la luz sagrada.","A linhagem pura da naga purificou a tua maldição imunda. Foi a tua alma que ardeu em luz sagrada.","Die reine Blutlinie der Naga reinigte deinen üblen Fluch. Es war deine Seele, die im heiligen Licht verbrannte.","나가의 청렴한 혈통이 당신의 부정한 저주를 정화했다. 신성한 빛에 구워진 것은 당신의 영혼 쪽이었다."
"MSG_C_CURSE_O_WIN","You cast a weakening curse that ate the orc from within. The strong monster fell of its own weight.","オークの強靭な肉体を内側から蝕む衰弱の呪いをかけた。力尽きた怪物は、自らの重みに耐えきれず膝を突いた。","施加了从内部侵蚀兽人强韧肉体的衰弱诅咒。耗尽力气的怪物因无法承受自身重量而跪倒。","Вы наложили ослабляющее проклятие, которое поедало орка изнутри. Сильный монстр упал под собственным весом.","Lanzaste una maldición de debilidad que devoró al orco desde dentro. El fuerte monstruo cayó por su propio peso.","Lançaste uma maldição debilitante que devorou o orc por dentro. O monstro forte caiu sob o seu próprio peso.","Du hast einen Schwächungsfluch gewirkt, der den Ork von innen heraus auffraß. Das starke Monster fiel unter seinem eigenen Gewicht.","오크의 강인한 육체를 내부에서 좀먹는 쇠약의 저주를 걸었다. 힘이 다한 괴물은 자신의 무게를 견디지 못하고 무릎을 꿇었다."
"MSG_C_CURSE_P_LOSS","The pixie's light turned your curse into a melody neutralizing it. Your mind went dark in its trap.","ピクシーの放つ幻惑の光が、呪言の響きを旋律へと変え、無力化した。美しき罠に嵌まり、あなたの意識は遠のく。","小仙女发出的迷幻光芒将呪言的回响变成了旋律，使其无效化. 坠入美丽的陷阱, 你的意识渐渐远去.","Свет пикси превратил ваше проклятие в мелодию, нейтрализовав его. Ваш разум померк в ее ловушке.","La luz de la pixie convirtió tu maldición en una melodía neutralizándola. Tu mente se oscureció en su trampa.","A luz da fada transformou a tua maldição numa melodia neutralizando-a. A tua mente escureceu na sua armadilha.","Das Licht der Pixie verwandelte deinen Fluch in eine Melodie und neutralisierte ihn. Dein Geist wurde in ihrer Falle dunkel.","픽시가 내뿜는 환각의 빛이 주언의 울림을 선율로 바꾸어 무력화했다. 아름다운 함정에 빠져 당신의 의식은 멀어진다."
"MSG_C_CURSE_Q_LOSS","The coeurl's extrasensory perception blocked your curse. Your reward was a baptism of lightning.","クアールの持つ超常的な感覚が呪いの気配を察知し、未然に防いだ。失敗の報酬は、強烈な電撃の洗礼だった。","夸尔拥有的超常感官察觉到了诅咒的气息并预先防备. 失败的回报是强烈的电击洗礼.","Экстрасенсорное восприятие куарля заблокировало ваше проклятие. Вашей наградой стало крещение молнией.","La percepción extrasensorial del coeurl bloqueó tu maldición. Tu recompensa fue un bautismo de rayos.","A percepção extrassensorial do coeurl bloqueou a tua maldição. A tua recompensa foi um batismo de relâmpagos.","Die außersinnliche Wahrnehmung des Coeurls blockierte deinen Fluch. Deine Belohnung war eine Taufe aus Blitzen.","쿠알이 가진 초상적인 감각이 저주의 기운을 감지하고 미연에 방지했다. 실패의 보상은 강력한 전격의 세례였다."
"MSG_C_CURSE_R_WIN","You spread a plague curse through the rat pack. The cries of self-consuming beasts filled the dark.","ラットの群れに疫病の呪いを蔓延させ、統率を奪った。互いに食らい合う獣たちの叫びが、闇に響き渡った。","在老鼠群中蔓延了疫病诅咒使其失去统领. 互相吞噬的兽群叫声在黑暗中四处回响.","Вы распространили чумное проклятие среди стаи крыс. Крики зверей, пожирающих друг друга, наполнили тьму.","Propagaste una maldición de plaga a través de la manada de ratas. Los gritos de las bestias que se consumían a sí mismas llenaron la oscuridad.","Espalhaste uma maldição de peste pelo bando de ratazanas. Os gritos das feras que se consumiam a si mesmas encheram a escuridão.","Du hast einen Pestfluch unter dem Rattenrudel verbreitet. Die Schreie der sich selbst verzehrenden Bestien erfüllten die Dunkelheit.","쥐 떼에게 역병의 저주를 만연시켜 통솔을 앗았다. 서로를 잡아먹는 짐승들의 비명이 어둠에 울려 퍼졌다."
"MSG_C_CURSE_S_LOSS","Since slimes have no hearts mental curses failed. Swallowing your vile words the monster grew.","スライムに心はないため、精神を蝕む呪いは届かない。不浄な言葉さえも飲み込み、怪物はさらに肥大化した。","因为史莱姆没有心智，侵蚀精神的诅咒无法传达. 它甚至吞下了不净之言，变得更加肥大.","Так как у слаймов нет сердец, ментальные проклятия провалились. Проглотив ваши мерзкие слова, монстр вырос.","Dado que los slimes no tienen corazón, las maldiciones mentales fallaron. Al tragarse tus viles palabras, el monstruo creció.","Como os slimes não têm coração, as maldições mentais falharam. Ao engolir as tuas palavras vis, o monstro cresceu.","Da Schleime keine Herzen haben, schlugen mentale Flüche fehl. Das Monster schluckte deine üblen Worte und wuchs.","슬라임에게 마음은 없기에 정신을 좀먹는 저주는 닿지 않는다. 부정한 말조차 삼켜버리고 괴물은 더욱 비대해졌다."
"MSG_C_CURSE_T_LOSS","The troll's healing surpassed your curse's rot. Blackened flesh peeled away to reveal new skin.","トロールの再生力は、呪いによる腐食さえも上回る。黒ずんだ肉が瞬時に剥がれ落ち、新たな皮が再生される。","巨魔的再生力连诅咒造成的腐蚀都能克服. 变黑的肉块瞬间脱落, 长出了新的皮肤.","Регенерация тролля превзошла гниль вашего проклятия. Почерневшая плоть отслоилась, обнажив новую кожу.","La curación del trol superó la podredumbre de tu maldición. La carne ennegrecida se desprendió para revelar piel nueva.","A cura do trol superou a podridão da tua maldição. A carne enegrecida descascou-se para revelar pele nova.","Die Heilung des Trolls übertraf die Fäulnis deines Fluchs. Geschwärztes Fleisch blätterte ab und enthüllte neue Haut.","트로올의 재생력은 저주에 의한 부식조차 상회한다. 거뭇하게 변한 살점이 순식간에 벗겨지고 새로운 가죽이 재생된다."
"MSG_C_CURSE_U_LOSS","The undead were already cursed and new hexes only fed them. Your mana was just a snack.","アンデッドはすでに呪われた存在であり、新たな呪いは溶け込むだけだ。あなたの魔力は奴の糧に過ぎなかった。","不死族本身就是被诅咒的存在，新的诅咒仅仅是融入其中. 你的魔力不过是它的食粮.","Нежить уже была проклята, и новые заклятия только питали ее. Ваша мана была просто закуской.","Los no muertos ya estaban maldecidos y nuevas maldiciones solo los alimentaban. Tu maná fue solo un bocadillo.","Os mortos-vivos já estavam amaldiçoados e novos feitiços apenas os alimentavam. A tua mana foi apenas um lanche.","Die Untoten waren bereits verflucht und neue Flüche nährten sie nur. Dein Mana war nur ein Snack.","언데드는 이미 저주받은 존재이며 새로운 저주는 녹아들 뿐이다. 당신의 마력은 녀석의 양분에 불과했다."
"MSG_C_CURSE_V_LOSS","The vampire walking the edge of death laughed at your hex. From the dark he aimed for your neck.","ヴァンパイアは死の淵を歩む者であり、あなたの呪いを嘲笑った。闇に消えた彼の手が、あなたの首元を狙う。","游走在死亡边缘的吸血鬼嘲笑着你的诅咒. 消失在黑暗中的他正瞄准你的咽喉.","Вампир, идущий по краю смерти, рассмеялся над вашим заклятием. Из темноты он нацелился на вашу шею.","El vampiro que camina por el borde de la muerte se rio de tu maleficio. Desde la oscuridad, apuntó a tu cuello.","O vampiro que camina no limiar da morte riu-se do teu feitiço. Da escuridão, ele apontou ao teu pescoço.","Der Vampir, der am Abgrund des Todes wandelt, lachte über deinen Fluch. Aus der Dunkelheit zielte er auf deinen Hals.","뱀파이어는 죽음의 연못을 걷는 자이며 당신의 저주를 비웃었다. 어둠에 사라진 그의 손이 당신의 목덜미를 노린다."
"MSG_C_CURSE_W_LOSS","The wolf's wild instinct guarded it from the curse wave. The leader's howl announced your end.","ウルフの野生の直感が、呪いの波から身を守った。群れのリーダーの遠吠えが、あなたの最期を告げる旋律となる。","狼的野性直觉保护它免受诅咒波的侵害. 狼群首领的远嚎成了预告你终焉的旋律.","Дикий инстинкт волка защитил его от волны проклятия. Вой вожака возвестил о вашем конце.","El instinto salvaje del lobo lo protegió de la ola de maldición. El aullido del líder anunció tu fin.","O instinto selvagem do lobo protegeu-o da onda de maldição. O uivo do líder anunciou o teu fim.","Der wilde Instinkt des Wolfes schützte ihn vor der Fluchwelle. Das Heulen des Anführers verkündete dein Ende.","울프의 야생의 직관이 저주의 파도로부터 몸을 지켰다. 무리 리더의 울음소리가 당신의 최후를 알리는 선율이 된다."
"MSG_C_CURSE_X_LOSS","Xalthis swatted away the curse mist and closed in. Its tenacity corrupted your own mind.","ザルティスの不気味な多足が呪いの霧を振り払い、接近を許さない。魔物の執念が、あなたの精神を逆に汚染した。","扎尔提斯诡异的多肢驱散了诅咒之雾, 不让其靠近. 魔物的执念反倒污染了你的精神.","Зальтис отмахнулся от тумана проклятия и приблизился. Его упорство развратило ваш собственный разум.","Xalthis apartó la niebla de la maldición y se acercó. Su tenacidad corrompió tu propia mente.","Xalthis afastou a névoa da maldição e aproximou-se. A sua tenacidade corrompeu a tua própria mente.","Xalthis fegte den Fluchnebel beiseite und kam näher. Seine Beharrlichkeit korrumpierte deinen eigenen Geist.","잘티스의 기괴한 다리가 저주의 안개를 휘저어 없애고 접근을 허용하지 않는다. 괴물의 집념이 당신의 정신을 역으로 오염시켰다."
"MSG_C_CURSE_Y_LOSS","The yeti's blizzard froze your foul curse solid. The weapon slipped from your unfeeling hand.","イエティの吹雪のような冷気が、不浄な呪いをそのまま凍りつかせた。感覚のなくなった手から、獲物が滑り落ちる。","雪人如暴风雪般的冷气直接将不净的诅咒冻结。从失去知觉的手中，猎物滑落了。","Метель йети заморозила ваше грязное проклятие. Оружие выскользнуло из вашей онемевшей руки.","La ventisca del yeti congeló tu inmunda maldición. El arma resbaló de tu mano insensible.","A nevasca do yeti congelou a sua maldição imunda. A arma escorregou da sua mão entorpecida.","Der Schneesturm des Yeti fror deinen üblen Fluch fest. Die Waffe entglitt deiner gefühllosen Hand.","예티의 눈보라가 당신의 불결한 저주를 꽁꽁 얼려버렸다. 감각이 없어진 손에서 무기가 미끄러져 떨어졌다."
"MSG_C_CURSE_Z_LOSS","Death curses don't stop the moving dead. Scattering rotting flesh the zombie cornered you.","ゾンビに死の呪いをかけても、動く死体は止まらない。腐った肉片を撒き散らしながら、奴はあなたを追い詰める。","施加死之诅咒也无法阻止会动的尸体。撒播着腐烂肉片的它，正将你逼入绝境。","Проклятия смерти не остановят ходячих мертвецов. Разбрасывая гниющую плоть, зомби загнал вас в угол.","Las maldiciones de muerte no detienen a los muertos vivientes. Esparciendo carne podre, el zombi te acorraló.","As maldições de morte não param os mortos-vivos. Espalhando carne podre, o zombie encurralou-o.","Todesflüche halten die wandelnden Toten nicht auf. Verrottendes Fleisch verbreitend, drängte der Zombie dich in die Enge.","죽음의 저주도 움직이는 시체를 멈출 수는 없다. 썩어가는 살점을 흩뿌리며 좀비가 당신을 구석으로 몰아넣었다."
"MSG_C_CHEER_A_WIN","You cheered for the ants' collective strength. Encouraged but pacifist the colony let you through.","アリたちの献身的な働きぶりを絶賛し、群れ全体の栄光を称えた。女王の意思を代弁するかのようなあなたの激励に、虫たちは誇らしく道を開けた。","你盛赞了蚂蚁们献身般的劳作，并称颂了整个族群的光誉。面对如代行蚁后意志般的你的激励，昆虫们自豪地让开了道路。","Вы восхитились коллективной силой муравьев. Воодушевленная, но миролюбивая колония пропустила вас.","Aclamaste la fuerza colectiva de las hormigas. Animada pero pacifista, la colonia te dejó pasar.","Você aplaudiu a força coletiva das formigas. Encorajada, mas pacifista, a colónia deixou-o passar.","Du hast die kollektive Stärke der Ameisen gepriesen. Ermutigt, aber pazifistisch, ließ die Kolonie dich gewähren.","개미들의 집단적인 힘을 응원했다. 격려받았지만 평화주의적인 군체는 당신을 통과시켜 주었다."
"MSG_C_CHEER_B_WIN","You cheered for the bat's dominance of the night. It screeched in joy and flew off proud.","夜の支配者としてのコウモリの美徳を、心からの言葉で激励した。魔物はあなたの理解に歓喜し、月夜の空へと誇らしげに舞い上がっていった。","你由衷地激励了作为黑夜支配者的蝙蝠的美德。魔物对你的理解感到欢喜，自豪地飞向了月夜。","Вы восхитились господством летучей мыши в ночи. Она радостно закричала и гордо улетела.","Vitoreaste el dominio de la noche del murciélago. Chilló de alegría y se fue volando orgulloso.","Você aplaudiu o domínio da noite do morcego. Ele guinchou de alegria e voou orgulhoso.","Du hast die Dominanz der Fledermaus in der Nacht gepriesen. Sie kreischte vor Freude und flog stolz davon.","밤의 지배자로서 박쥐의 위엄을 응원했다. 박쥐는 기쁨의 비명을 지르며 자랑스럽게 날아갔다."
"MSG_C_CHEER_C_WIN","You cheered for the cobra's legacy of power. Touched by your spirit it slithered away peacefully.","毒蛇の持つ「忍耐」と「一撃必殺」の魂を、戦士としての敬意を持って称えた。捕食者はあなたの覇気に感じ入り、静かに道を開けて草むらへと消えた。","你以作为战士的敬意，称赞了毒蛇持有的“忍耐”与“一击必杀”之魂。掠食者为你那份霸气所感，静静地让开路，消失在草丛中。","Вы восхитились наследием силы кобры. Тронутая вашим духом, она мирно уползла.","Vitoreaste el legado de poder de la cobra. Conmovida por tu espíritu, se alejó deslizándose pacíficamente.","Você aplaudiu o legado de poder da naja. Tocada pelo seu espírito, ela rastejou pacificamente.","Du hast das Erbe der Macht der Kobra gepriesen. Von deinem Geist berührt, glitt sie friedlich davon.","코브라의 힘의 유산을 응원했다. 당신의 영혼에 감명받은 코브라는 평화롭게 자리를 떠났다."
"MSG_C_CHEER_D_WIN","You cheered for the dragon's place as a king of legends. The dragon accepted your prayer and left.","巨竜の永遠なる魂を鼓舞し、その伝説が不滅であることを謳った。強大なる怪物はあなたの高潔な激励を「供物」として受け取り、満足げに去った。","你鼓舞了巨龙永恒的灵魂，歌颂了其传说的不可磨灭。强大的怪物将你那高洁的激励作为“供品”收下，满意地离去了。","Вы восхитились местом дракона как короля легенд. Дракон принял вашу молитву и ушел.","Vitoreaste el lugar del dragón como rey de las leyendas. El dragón aceptó tu plegaria y se marchó.","Você aplaudiu o lugar do dragão como um rei das lendas. O dragão aceitou a sua prece e partiu.","Du hast den Platz des Drachen als König der Legenden gepriesen. Der Drache nahm dein Gebet an und ging.","전설의 왕으로서 드래곤의 위상을 응원했다. 드래곤은 당신의 기도를 받아들이고 떠났다."
"MSG_C_CHEER_E_WIN","You cheered for the forest's eternal life cycle. The tree spirit felt the love and slept.","森の命を紡ぎ続ける木の精霊に対し、感謝と称賛の言葉を捧げた。守護者はあなたの温かな声に守られていると感じ、深い安らぎの中で目を閉じた。","你向不断编织森林生命的树精献上了感谢与称赞之言。守护者由于感受到你那温暖声音的庇护，在深沉的安稳中闭上了双眼。","Вы восхитились вечным жизненным циклом леса. Лесной дух почувствовал любовь и уснул.","Vitoreaste el ciclo de vida eterno del bosque. El espíritu del árbol sintió el amor y se durmió.","Você aplaudiu o ciclo de vida eterno da floresta. O espírito da árvore sentiu o amor e adormeceu.","Du hast den ewigen Lebenszyklus des Waldes gepriesen. Der Baumgeist spürte die Liebe und schlief ein.","숲의 영원한 생명 순환을 응원했다. 나무 정령은 그 사랑을 느끼고 잠들었다."
"MSG_C_CHEER_F_WIN","You cheered for the fly's indomitable survivors' spirit. It buzzed in triumph and flew off.","逆境に抗い続ける小さな命、ハエの不屈の闘志を大声で称えた。微細な魔物はあなたの激励を糧に力を増し、誇らしく空へと飛び去った。","你大声称赞了在逆境中不断抗争的微小生命——苍蝇不屈的斗志。微小的魔物以你的激励为食增强了力量，自豪地飞向了天空。","Вы восхитились неукротимым духом выживания мухи. Она торжествующе зажужжала и улетела.","Vitoreaste el indomable espíritu de supervivencia de la mosca. Zumbó triunfante y se fue volando.","Você aplaudiu o espírito indomável de sobrevivência da mosca. Ela zumbiu triunfante e voou embora.","Du hast den unbezwingbaren Überlebensgeist der Fliege gepriesen. Sie summte triumphierend und flog davon.","파리의 불굴의 생존 정신을 응원했다. 파리는 승리의 날갯짓을 하며 날아갔다."
