"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_KRAKEN_K_WIN","The kobold warrior fought bravely, its sword cutting into a tentacle, but the sea's strength was infinite. It was eventually dragged under personal whirlpools, its tribal cries ending in water and salt. The hero was reclaimed by the tides.","勇猛なコボルドの戦士は触手を切り裂いて抗ったが、海の力はただただ無限だった。やがて局所的な渦へと呑み込まれ、部族の誇りに満ちた叫びは水と塩の中に消える。英雄は、潮の満ち引きによってその命を奪われた。","狗头人战士勇敢地战斗，它的剑砍向触手，但大海的力量是无限的。它最终被拖入个人漩涡，它那部族的呐喊终结在水和咸盐中。这名英雄被潮汐索回。","Воин-кобольд храбро сражался, его меч вонзался в щупальце, но сила моря была бесконечна. В конце концов его затянуло в личные водовороты, его племенные крики захлебнулись в воде и соли. Герой был возвращен приливом.","El guerrero kobold luchó valientemente, su espada cortando un tentáculo, pero la fuerza del mar era infinita. Finalmente fue arrastrado bajo remolinos personales, sus gritos tribales terminando en agua y sal. El héroe fue reclamado por las mareas.","O guerreiro kobold lutou corajosamente, a sua espada cortando um tentáculo, mas a força do mar era infinita. Acabou por ser arrastado por redemoinhos pessoais, os seus gritos tribais terminando em água e sal. O herói foi reclamado pelas marés.","Der Kobold-Krieger kämpfte tapfer, sein Schwert schnitt in ein Tentakel, aber die Kraft des Meeres war unendlich. Er wurde schließlich in persönliche Strudel gezogen, seine Stammesrufe endeten in Wasser und Salz. Der Held wurde von den Gezeiten zurückgefordert.","용맹한 코볼트 전사는 촉수를 베어내며 저항했지만, 바다의 힘은 그저 무한했습니다. 결국 국지적인 소용돌이에 휘말려 부족의 자부심 넘치는 외침은 물과 소금 속으로 사라졌습니다. 영웅은 조수 간만의 차에 의해 목숨을 잃었습니다."
"MSG_C_KRAKEN_L_LOSS","The lizard used its desert speed to dart between the massive limbs, never letting the Kraken secure a lock. It hissed a challenge as it positioned itself on a high ledge, dry and dangerous. The cold predator was too fast for the deep.","リザードは砂漠仕込みの速度で巨大な触手の間を縫うように走り、クラーケンにその身を捉えさせなかった。乾燥した高台を確保し、安全な場所から威嚇の声を上げる。冷血な捕食者は、深海の住人の手には余る速さだった。","蜥蜴利用它在沙漠中的速度在巨大的肢体间穿行，绝不让克拉肯锁定。当它站在一处干燥且危险的高耸岩架上时，它发出了挑战般的嘶嘶声。这位冷酷的掠食者对于深渊来说太快了。","Ящерица использовала свою пустынную скорость, чтобы метаться между массивными конечностями, не давая Кракену схватить себя. Она вызывающе зашипела, расположившись на высоком уступе, сухом и опасном. Хладнокровный хищник был слишком быстр для бездны.","El lagarto usó su velocidad del desierto para lanzarse entre las enormes extremidades, sin dejar nunca que el Kraken lo atrapara. Siseó un desafío mientras se posicionaba en una cornisa alta, seca y peligrosa. El depredador frío era demasiado rápido para las profundidades.","O lagarto usou a sua velocidade do deserto para se lançar entre os membros maciços, nunca deixando o Kraken prendê-lo. Sibilou um desafio enquanto se posicionava numa saliência alta, seca e perigosa. O predador frio era demasiado rápido para as profundezas.","Die Eidechse nutzte ihre Wüstengeschwindigkeit, um zwischen den massiven Gliedmaßen hin- und herzuflitzen, und ließ den Kraken nie zum Zug kommen. Sie zischte eine Herausforderung, als sie sich auf einem hohen Sims positionierte, trocken und gefährlich. Das kalte Raubtier war zu schnell für die Tiefe.","리자드는 사막에서 단련된 속도로 거대한 촉수 사이를 누비며 크라켄이 자신을 붙잡지 못하게 했습니다. 건조한 높은 지대를 확보하고 안전한 곳에서 위협적인 소리를 냅니다. 냉혹한 포식자는 심해 거주자가 감당하기엔 너무 빨랐습니다."
"MSG_C_KRAKEN_M_WIN","The mummy's ancient bandages were soaked through, weighing it down until the Kraken dragged it to the abyss. It offered no resistance to the massive strength of the sea god, its ancient curse ending in silence. The past was forgotten underwater.","マミーの古の包帯は水を吸って重くなり、身動きが取れぬままクラーケンによって深淵へと引きずり込まれた。海の神の圧倒的な怪力に抗う術もなく、古の呪いは静寂の中に消える。過去は、水底で永遠に忘れ去られた。","木乃伊古老的绷带被浸透了，使其重量增加，直到克拉肯将其拖入深渊。它对海神巨大的力量毫无抵抗力，它古老的诅咒在沈静中终结。过去在水下被遗忘了。","Древние бинты мумии пропитались водой, отягощая ее, пока Кракен не утащил ее в бездну. Она не оказала сопротивления массивной силе бога моря, ее древнее проклятие закончилось тишиной. Прошлое было забыто под водой.","Las antiguas vendas de la momia se empaparon, pesándole hasta que el Kraken la arrastró al abismo. No ofreció resistencia a la fuerza masiva del dios del mar, su antigua maldición terminando en silencio. El pasado fue olvidado bajo el agua.","As ligaduras antigas da múmia ficaram encharcadas, pesando-a até o Kraken a arrastar para o abismo. Não ofereceu resistência à força maciça do deus do mar, a sua maldição antiga terminando em silêncio. O passado foi esquecido debaixo de água.","Die uralten Bandagen der Mumie waren durchnässt und beschwerten sie, bis der Kraken sie in den Abgrund zog. Sie leistete keinen Widerstand gegen die gewaltige Kraft des Meeresgottes, ihr uralter Fluch endete in Schweigen. Die Vergangenheit wurde unter Wasser vergessen.","미라의 고대 붕대는 물을 흡수해 무거워졌고, 움직이지 못한 채 크라켄에 의해 심연으로 끌려 들어갔습니다. 바다 신의 압도적인 괴력에 저항할 방법도 없이 고대의 저주는 정적 속에 사라졌습니다. 과거는 수저에서 영원히 잊혔습니다."
"MSG_C_KRAKEN_N_LOSS","The naga commanded the waters herself, her magical control over the waves exceeding even the Kraken's raw power. She redirected the tentacles back into the depths, her emerald eyes glowing with cold authority. The Wise Spirit ruled her domain.","ナーガは自ら水を支配し、魔法による制御の力はクラーケンの原始的な怪力さえも凌駕した。冷徹な権威を帯びた瞳で、触手たちを再び深淵へと追い戻す。賢き精霊は、自らの領域の真の主権を示したのである。","纳迦亲自指挥水流，她对波浪的魔法控制甚至超过了克拉肯原始的力量。她将触手重新导向深渊，她翡翠般的眼睛闪烁着冷漠的权威。聪慧之灵统治着她的领地。","Нага сама повелевала водами, ее магический контроль над волнами превосходил даже грубую силу Кракена. Она направила щупальца обратно в глубины, ее изумрудные глаза светились холодным авторитетом. Мудрый Дух правил в своих владениях.","La naga comandaba las aguas ella misma, su control mágico sobre las olas excedía incluso el poder bruto del Kraken. Redirigió los tentáculos de vuelta a las profundidades, sus ojos esmeralda brillando con fría autoridad. El Espíritu Sabio gobernaba su dominio.","A naga comandava as águas ela mesma, o seu controlo mágico sobre as ondas excedendo até o poder bruto do Kraken. Redirecionou os tentáculos de volta para as profundezas, os seus olhos esmeralda brilhando com autoridade fria. O Espírito Sábio governava o seu domínio.","Die Naga beherrschte die Gewässer selbst, ihre magische Kontrolle über die Wellen übertraf sogar die rohe Kraft des Kraken. Sie lenkte die Tentakel zurück in die Tiefe, ihre smaragdgrünen Augen leuchteten mit kalter Autorität. Der Weise Geist beherrschte sein Reich.","나가는 스스로 물을 지배했고, 마법에 의한 제어 능력은 크라켄의 원시적인 괴력조차 능가했습니다. 냉철한 권위를 띤 눈동자로 촉수들을 다시 심연으로 되돌려 보냈습니다. 현명한 정령은 자신의 영역의 진정한 주권을 보여주었습니다."
"MSG_C_KRAKEN_O_LOSS","The orc's raw strength allowed it to tear through the Kraken's tentacles with its bare hands. It roared a battle cry that shook the room, refusing to be pulled into the drowning darkness. The brute force of the warrior was greater than the tide.","オークの剥き出しの怪力は、クラーケンの触手を素手で引き裂くことを可能にした。溺死へと誘う闇を拒絶し、部屋全体を震わせる咆哮を上げる。戦士の蛮勇は、逆巻く潮の満ち引きよりも強大であった。","兽人原始的力量让它能用双手撕裂克拉肯的触手。它发出了震撼房间的战斗呐喊，拒绝被拉进溺水的黑暗中。战士的蛮力强于潮汐。","Грубая сила орка позволила ему разрывать щупальца Кракена голыми руками. Он издал боевой клич, от которого задрожала комната, отказываясь быть затянутым в тонущую тьму. Грубая сила воина была сильнее прилива.","La fuerza bruta del orco le permitió desgarrar los tentáculos del Kraken con sus manos desnudas. Lanzó un grito de guerra que sacudió la habitación, negándose a ser arrastrado a la oscuridad del ahogamiento. La fuerza bruta del guerrero era mayor que la marea.","A força bruta do orc permitiu-lhe rasgar os tentáculos do Kraken com as suas mãos nuas. Soltou um grito de guerra que abalou a sala, recusando-se a ser puxado para a escuridão do afogamento. A força bruta do guerreiro era maior do que a maré.","Die rohe Kraft des Orks erlaubte es ihm, die Tentakel des Kraken mit bloßen Händen zu zerreißen. Er stieß einen Schlachtruf aus, der den Raum erschütterte, und weigerte sich, in die ertrinkende Dunkelheit gezogen zu werden. Die rohe Gewalt des Kriegers war stärker als die Gezeiten.","오크의 가감 없는 괴력은 크라켄의 촉수를 맨손으로 찢어버리는 것을 가능하게 했습니다. 익사로 이끄는 어둠을 거부하며 방 전체를 흔드는 포효를 내지릅니다. 전사의 만용은 소용돌이치는 조수보다 강력했습니다."
"MSG_C_KRAKEN_P_LOSS","The pixie flew through the gaps in the Kraken's massive limbs, her magic turning the salt spray into harmless mist. She giggled as the beast thrashed below her, completely unable to touch the tiny light. The forest spirit was safe from the deep.","ピクシーはクラーケンの巨大な触手の隙間を縫うように飛び回り、潮風を魔法で無害な霧へと変えた。足元で暴れる獣を嘲笑い、小さな光を捉えることは誰にもできない。森の精霊は、深海の脅威から優雅に逃げ延びた。","小仙女飞过克拉肯巨大的肢体缝隙，她的魔法把咸水喷雾变成了无害的雾气。当这头怪兽在她下方大闹，完全无法触及那微小的光芒时，她咯咯地笑了起来。森林之灵不受深渊伤害。","Пикси пролетала сквозь щели в массивных конечностях Кракена, ее магия превращала соленые брызги в безвредный туман. Она хихикала, когда зверь бился под ней, совершенно не в силах коснуться крошечного огонька. Лесной дух был в безопасности от бездны.","La pixie voló a través de los huecos en las enormes extremidades del Kraken, su magia convirtiendo la bruma salina en una niebla inofensiva. Soltó una risita mientras la bestia se agitaba debajo de ella, completamente incapaz de tocar la pequeña luz. El espíritu del bosque estaba a salvo de las profundidades.","A pixie voou através das lacunas nos membros maciços do Kraken, a sua magia transformando a névoa salina em névoa inofensiva. Deu uma gargalhada enquanto a besta se debatia por baixo dela, completamente incapaz de tocar na pequena luz. O espírito da floresta estava a salvo das profundezas.","Die Pixie flog durch die Lücken in den massiven Gliedmaßen des Kraken, wobei ihre Magie die Gischt in harmlosen Nebel verwandelte. Sie kicherte, als das Tier unter ihr tobte und das winzige Licht überhaupt nicht berühren konnte. Der Waldgeist war vor der Tiefe sicher.","픽시는 크라켄의 거대한 촉수 사이를 누비며 날아다녔고, 소금기 어린 바람을 마법으로 무해한 안개로 바꾸었습니다. 발치에서 날뛰는 짐승을 비웃으며, 그 누구도 작은 빛을 붙잡을 수 없게 했습니다. 숲의 정령은 심해의 위협으로부터 우아하게 도망쳤습니다."
"MSG_C_KRAKEN_Q_WIN","The coeurl's electricity was useless as the Kraken's arrival completely flooded the area, grounding its sparks. It was easily pulled into the dark water, its high-speed reflexes no match for the reach of the sea king. The hunter was hunter by the deep.","クラーケンの出現が周囲を瞬時に水没させたことで、クアールの放電は無意味なものとなった。暗い水底へと易々と引きずり込まれ、自慢の反射神経も海の王の触手には及ばない。狩人は、深淵の捕食者によって狩られたのである。","随着克拉肯的到来完全淹没了该区域，夸尔的电力失去了作用，使其火花接地。它被轻易地拉入黑暗的水中，它那高速反射神经无法与海王的攻击范围相抗衡。猎人被深渊所猎杀。","Электричество куэрла было бесполезно, так как появление Кракена полностью затопило местность, заземлив его искры. Его легко затянуло в темную воду, его высокоскоростные рефлексы не шли ни в какое сравнение с досягаемостью морского короля. Охотник сам стал добычей бездны.","La electricidad del coeurl fue inútil ya que la llegada del Kraken inundó completamente el área, conectando sus chispas a tierra. Fue arrastrado fácilmente al agua oscura, sus reflejos de alta velocidad no eran rival para el alcance del rey del mar. El cazador fue cazado por las profundidades.","A eletricidade do coeurl foi inútil, pois a chegada do Kraken inundou completamente a área, ligando as suas faíscas à terra. Foi facilmente puxado para a água escura, os seus reflexos de alta velocidade não sendo páreo para o alcance do rei do mar. O caçador foi caçado pelas profundezas.","Die Elektrizität des Coeurls war nutzlos, da die Ankunft des Kraken das Gebiet vollständig überflutete und seine Funken erdete. Er wurde leicht in das dunkle Wasser gezogen, da seine Hochgeschwindigkeitsreflexe der Reichweite des Meereskönigs nicht gewachsen waren. Der Jäger wurde von der Tiefe gejagt.","크라켄의 출현이 주변을 순식간에 수몰시키면서 쿠알의 방전은 무의미해졌습니다. 어두운 수저로 유유히 끌려 들어갔고, 자랑하던 반사 신경도 바다 왕의 촉수에는 미치지 못했습니다. 사냥꾼은 심연의 포식자에 의해 사냥당했습니다."
"MSG_C_KRAKEN_R_LOSS","The rat swarm was too disconnected for the Kraken's massive tentacles to effectively target. Thousands of rats swam through the rising tides, their sheer numbers allowing most to escape the ancient beast's hunger. The swarm was too vast to drown.","ラットの群れはあまりに分断されており、クラーケンの巨大な触手でさえ効果的に捉えることはできなかった。数千の群れが増水した中を泳ぎ抜き、その圧倒的な数で古の獣の飢えから逃れ去る.群れは、溺れさせるにはあまりに膨大すぎた。","鼠群过于零散，克拉肯巨大的触手无法有效地瞄准。成千上万的老鼠在不断上涨的潮汐中游动，它们庞大的数量让其中的大多数逃脱了这头古老怪兽的饥饿。鼠群过于庞大而无法淹没。","Крысиный рой был слишком рассредоточен, чтобы массивные щупальца Кракена могли эффективно его атаковать. Тысячи крыс плыли сквозь прибывающий прилив, их огромное количество позволило большинству избежать голода древнего зверя. Рой был слишком велик, чтобы утонуть.","El enjambre de ratas estaba demasiado desconectado para que los enormes tentáculos del Kraken pudieran apuntar de manera efectiva. Miles de ratas nadaron a través de las mareas crecientes, su gran número permitió que la mayoría escapara del hambre de la bestia antigua. El enjambre era demasiado vasto para ahogarse.","O enxame de ratos estava demasiado disperso para os tentáculos maciços do Kraken conseguirem atingir de forma eficaz. Milhares de ratos nadaram pelas marés crescentes, o seu número elevado permitindo que a maioria escapasse à fome da besta antiga. O enxame era demasiado vasto para ser afogado.","Der Rattenschwarm war zu zerstreut, als dass die massiven Tentakel des Kraken ihn effektiv anvisieren könnten. Tausende von Ratten schwammen durch die steigenden Fluten, und ihre bloße Anzahl ermöglichte es den meisten, dem Hunger der uralten Bestie zu entkommen. Der Schwarm war zu groß, um zu ertrinken.","래트 무리는 너무 분산되어 있어 크라켄의 거대한 촉수조차 효과적으로 잡을 수 없었습니다. 수천 마리의 무리가 불어난 물속을 헤엄쳐 나갔고, 그 압도적인 수로 고대 야수의 굶주림에서 벗어났습니다. 무리는 익사시키기에는 너무나 방대했습니다."
"MSG_C_KRAKEN_S_WIN","The slime's fluid form was forcefully integrated into the Kraken's massive water vortex and scattered into nothingness. It could not maintain its structure against the crushing pressure of the sea god's summoning. The formless threat was dissolved forever.","スライムの流動的な肉体は、クラーケンが生み出した巨大な渦へと強制的に組み込まれ、虚無へと霧散した。海の神が放つ圧倒的な水圧に対し、その構造を維持することは叶わない。形なき脅威は、永遠に溶け去ったのである。","史莱姆的流体形态被强行整合进克拉肯巨大的水涡中并消散为虚无。在海神号召的粉碎性压力下，它无法维持自己的结构。这种无定形的威胁被永久溶解了。","Жидкая форма слизи была насильно втянута в массивный водяной вихрь Кракена и рассеяна в небытие. Она не смогла сохранить свою структуру под сокрушительным давлением призыва морского бога. Бесформенная угроза растворилась навсегда.","La forma fluida del slime se integró a la fuerza en el enorme vórtice de agua del Kraken y se dispersó en la nada. No pudo mantener su estructura contra la presión aplastante de la invocación del dios del mar. La amenaza sin forma se disolvió para siempre.","A forma fluida do slime foi forçosamente integrada no enorme vórtice de água do Kraken e dispersa no nada. Não conseguiu manter a sua estrutura contra a pressão esmagadora da invocação do deus do mar. A ameaça sem forma foi dissolvida para sempre.","Die flüssige Form des Schleims wurde gewaltsam in den gewaltigen Wasserstrudel des Kraken integriert und in das Nichts zerstreut. Er konnte seine Struktur gegen den erdrückenden Druck der Beschwörung des Meeresgottes nicht aufrechterhalten. Die formlose Bedrohung wurde für immer aufgelöst.","슬라임의 유동적인 육체는 크라켄이 만들어낸 거대한 소용돌이에 강제로 통합되어 허무 속으로 흩어졌습니다. 바다 신이 뿜어내는 압도적인 수압에 맞서 그 구조를 유지하는 것은 불가능했습니다. 형체 없는 위협은 영원히 녹아 사라졌습니다."
"MSG_C_KRAKEN_T_WIN","The troll's massive regeneration couldn't heal the absolute crushing force of the Kraken's ancient strength. It was dragged into the lightless abyss, its groans silenced forever by the weight of the entire ocean. The giant met a deeper king today.","トロールの驚異的な再生能力も、クラーケンが振るう古の絶大な圧殺力の前には無力だった。光なき深淵へと引きずり込まれ、その咆哮は大海の重みによって永遠に封じられる。巨人は今日、より深い場所の王に出会ったのだ。","巨魔庞大的再生能力无法治愈克拉肯古老力量所带来的绝对粉碎力。它被拖入无光的深渊，它的呻吟被整个海洋的重量永久地沈默。巨人今天遇到了一个更深层次的国王。","Массивная регенерация тролля не смогла исцелить абсолютную сокрушительную силу древней мощи Кракена. Он был утянут в безлунную бездну, его стоны затихли навсегда под весом всего океана. Сегодня великан встретил более могущественного короля.","La regeneración masiva del trol no pudo curar la fuerza aplastante absoluta de la fuerza antigua del Kraken. Fue arrastrado al abismo sin luz, sus gemidos silenciados para siempre por el peso de todo el océano. El gigante conoció hoy a un rey más profundo.","A regeneração maciça do troll não conseguiu curar a força esmagadora absoluta da força antiga do Kraken. Foi arrastrado para o abismo sem luz, os seus gemidos silenciados para sempre pelo peso de todo o oceano. O gigante conheceu hoje um rei mais profundo.","Die massive Regeneration des Trolls konnte die absolute Erdrückungskraft der uralten Stärke des Kraken nicht heilen. Er wurde in den lichtlosen Abgrund gezogen, sein Stöhnen für immer durch das Gewicht des gesamten Ozeans zum Schweigen gebracht. Der Riese traf heute auf einen tieferen König.","트롤의 경이로운 재생 능력도 크라켄이 휘두르는 고대의 절대적인 압살력 앞에서는 무력했습니다. 빛 없는 심연으로 끌려 들어갔고, 그 포효는 대해의 무게에 의해 영원히 봉인되었습니다. 거인은 오늘 더 깊은 곳의 왕을 만났습니다."
"MSG_C_KRAKEN_U_WIN","The undead's eternal vigil was ended as the Kraken dragged them to the deepest trenches of the ocean. Their spirits were finally broken by the unyielding pressure and the cold, dark silence of the abyss. The forgotten found a lasting home.","アンデッドの永遠の監視は、彼らを最深の海溝へと引きずり込んだクラーケンによって終焉を迎えた。逃れられぬ水圧と、冷たく暗い静寂の前に、その魂はついに砕け散る。忘れ去られた者たちは、安住の地を見出したのである。","亡灵永恒的守望结束了，因为克拉肯将它们拖到了海洋最深的海沟。它们的灵魂最终被深渊不屈的压力和寒冷、黑暗的寂静所击碎。被遗忘者找到了一个永久的家。","Вечное бдение нежити закончилось, когда Кракен утащил их в глубочайшие впадины океана. Их дух был окончательно сломлен неумолимым давлением и холодной темной тишиной бездны. Забытые нашли вечный дом.","La vigilia eterna de los no muertos terminó cuando el Kraken los arrastró a las fosas más profundas del océano. Sus espíritus finalmente se quebraron por la presión implacable y el silencio frío y oscuro del abismo. Los olvidados encontraron un hogar duradero.","A vigília eterna dos mortos-vivos terminou quando o Kraken os arrastou para as fossas mais profundas do oceano. Os seus espíritos foram finalmente quebrados pela pressão implacável e pelo silêncio frio e escuro do abismo. Os esquecidos encontraram um lar duradouro.","Die ewige Mahnwache der Untoten wurde beendet, als der Kraken sie in die tiefsten Gräben des Ozeans zog. Ihr Geist wurde schließlich durch den unnachgiebigen Druck und die kalte, dunkle Stille des Abgrunds gebrochen. Die Vergessenen fanden ein bleibendes Zuhause.","언데드의 영원한 감시는 그들을 가장 깊은 해구로 끌고 들어간 크라켄에 의해 종말을 맞이했습니다. 피할 수 없는 수압과 차갑고 어두운 정적 앞에서 그 혼은 마침내 부서졌습니다. 잊힌 자들은 안식처를 찾았습니다."
"MSG_C_KRAKEN_V_LOSS","The vampire commanded the mists to keep himself dry, floating gracefully above the Kraken's reach. He mocked the ancient beast from the safety of the air, his dark magic stronger than the sea's pull. The night prince remained dry.","ヴァンパイアは霧を操って自らの身を乾かし、クラーケンの触手が届かぬ高さを優雅に浮遊した。空中の安全な場所から古の獣を嘲笑い、その闇の魔力が海の引力を撥ね退ける。夜の貴公子は、一滴の滴に濡れることもなかった。","吸血鬼指挥薄雾让自己保持干燥，优雅地漂浮在克拉肯够不到的地方。他在空中安全的地方嘲笑这头古老的怪兽，他的黑暗魔法强于大海的拉力。黑夜王子保持着干燥。","Вампир повелевал туманами, чтобы оставаться сухим, грациозно паря выше досягаемости Кракена. Он издевался над древним зверем из безопасного воздуха, его темная магия была сильнее притяжения моря. Ночной принц остался сухим.","El vampiro comandó las nieblas para mantenerse seco, flotando con gracia por encima del alcance del Kraken. Se burló de la bestia antigua desde la seguridad del aire, su magia oscura era más fuerte que la atracción del mar. El príncipe de la noche permaneció seco.","O vampiro comandou as névoas para se manter seco, flutuando graciosamente acima do alcance do Kraken. Escarneceu da besta antiga a partir da segurança do ar, a sua magia negra sendo mais forte do que a atração do mar. O príncipe da noite permaneceu seco.","Der Vampir befahl den Nebeln, ihn trocken zu halten, während er anmutig über der Reichweite des Kraken schwebte. Er verspottete das uralte Tier aus der Sicherheit der Luft, da seine dunkle Magie stärker war als der Sog des Meeres. Der Nachtprinz blieb trocken.","뱀파이어는 안개를 조종해 자신의 몸을 말렸고, 크라켄의 촉수가 닿지 않는 높이를 우아하게 부유했습니다. 공중의 안전한 곳에서 고대의 야수를 비웃으며, 그 어둠의 마력이 바다의 인력을 떨쳐버립니다. 밤의 귀공자는 단 한 방울의 물방울에도 젖지 않았습니다."
"MSG_C_KRAKEN_W_WIN","The wolf pack was scattered and drowned by the sudden arrival of the sea god's massive tentacles. Their primal coordination was useless against the overwhelming strength and scale of the deep. The forest hunters were lost to the tide.","大海の神が振るう巨大な触手の出現により、ウルフの群れは分断され、水底へと沈められた。その野生的な連携も、深淵の圧倒的な力と規模の前には何の意味も持たない。森の狩人たちは、潮の中に消えていったのである。","随着海神巨大触手的突然降临，狼群四散并淹没。在深渊压倒性的力量和规模面前，它们原始的协作毫无用处。森林猎人被潮汐带走了。","Волчья стая была рассеяна и утоплена внезапным появлением массивных щупалец бога моря. Их первобытная координация была бесполезна против подавляющей силы и масштаба бездны. Лесные охотники погибли в приливе.","La manada de lobos fue dispersada y ahogada por la repentina llegada de los enormes tentáculos del dios del mar. Su coordinación primitiva fue inútil contra la fuerza y escala abrumadoras de las profundidades. Los cazadores del bosque se perdieron en la marea.","A alcateia de lobos foi dispersa e afogada pela chegada súbita dos tentáculos maciços do deus do mar. A sua coordenação primitiva foi inútil contra a força e escala avassaladoras das profundezas. Os caçadores da floresta perderam-se na maré.","Das Wolfsrudel wurde durch das plötzliche Auftauchen der massiven Tentakel des Meeresgottes zerstreut und ertränkt. Ihre ursprüngliche Koordination war nutzlos gegen die überwältigende Kraft und das Ausmaß der Tiefe. Die Waldjäger gingen in den Gezeiten verloren.","대해의 신이 휘두르는 거대한 촉수의 출현으로 울프 무리는 분산되어 수저로 가라앉았습니다. 그 야생적인 연계도 심연의 압도적인 힘과 규모 앞에서는 아무런 의미도 갖지 못했습니다. 숲의 사냥꾼들은 조수 속으로 사라져 갔습니다."
"MSG_C_KRAKEN_X_WIN","Xalthis's ancient, many-eyed horror was met by a god from an even deeper, darker antiquity. It was dragged down to the abyss, its alien legs kicking uselessly against the Kraken's strength. The ancient horror found its match in the deep.","無数の瞳を持つザルティスの恐怖も、より深く、より暗い太古から来た神の前に屈した。深淵へと引きずり込まれ、異形の脚はクラーケンの怪力の前に虚しくもがく。古の恐怖は、深海で真の宿敵に出会ったのである。","扎尔提斯古老的、多眼的恐怖遇到了一个来自更深、更黑暗的太古之神。它被拖下深渊，它那外星人的腿在克拉肯的力量面前徒劳地乱踢。古老的恐怖在深海中找到了对手。","Древний многоглазый ужас Залтиса встретился с богом из еще более глубокой и темной древности. Его утащило в бездну, его чужеродные ноги бесполезно дергались против силы Кракена. Древний ужас нашел себе равного в глубине.","El horror antiguo de muchos ojos de Xalthis se encontró con un dios de una antigüedad aún más profunda y oscura. Fue arrastrado al abismo, sus patas alienígenas pateando inútilmente contra la fuerza del Kraken. El horror antiguo encontró su par en las profundidades.","O horror antigo de muitos olhos de Xalthis foi confrontado por um deus de uma antiguidade ainda mais profunda e escura. Foi arrastado para o abismo, as suas pernas alienígenas pontapeando inutilmente contra a força do Kraken. O horror antigo encontrou o seu par nas profundezas.","Xalthis' uralter, vieläugiger Horror traf auf einen Gott aus einer noch tieferen, dunkleren Vorzeit. Er wurde in den Abgrund gezogen, seine fremdartigen Beine strampelten nutzlos gegen die Kraft des Kraken. Der uralte Horror fand in der Tiefe seinen Meister.","무수한 눈을 가진 자르티스의 공포도 더 깊고 어두운 태고에서 온 신 앞에 굴복했습니다. 심연으로 끌려 들어갔고, 이형의 다리는 크라켄의 괴력 앞에 허무하게 발버둥 쳤습니다. 고대의 공포는 심해에서 진정한 숙적을 만났습니다."
"MSG_C_KRAKEN_Y_LOSS","The yeti froze the rising tides into massive glaciers, creating a frozen fortress that even the Kraken couldn't crush. He roared from his white heights, his mountain heart immune to the ocean's salt. The giant of the peaks resisted the deep.","イエティは押し寄せる潮を巨大な氷河へと変え、クラーケンでさえ砕けぬ氷の要塞を築き上げた。白銀の高みから雄叫びを上げ、その嶺の魂は海の塩気に屈することはない。頂の巨人は、深海の侵攻を撥ね退けたのである。","雪人把上涨的潮汐冻结成巨大的冰川，建造了一座连克拉肯都无法粉碎的冰冻堡垒。他在白色的高地上咆哮，他的山之子之心对海洋的盐分免疫。巅峰巨人抵抗了深渊。","Йети заморозил прибывающие приливы в массивные ледники, создав ледяную крепость, которую не смог сокрушить даже Кракен. Он ревел со своих белых высот, его горное сердце было невосприимчиво к океанской соли. Великан пиков сопротивлялся бездне.","El yeti congeló las mareas crecientes en enormes glaciares, creando una fortaleza congelada que ni siquiera el Kraken pudo aplastar. Rugió desde sus alturas blancas, su corazón de montaña inmune a la sal del océano. El gigante de las cumbres resistió las profundidades.","O yeti congelou as marés crescentes em glaciares maciços, criando uma fortaleza congelada que nem mesmo o Kraken conseguiu esmagar. Rugiu das suas alturas brancas, o seu coração de montanha imune ao sal do oceano. O gigante dos picos resistiu às profundezas.","Der Yeti fror die steigenden Fluten zu massiven Gletschern ein und schuf so eine gefrorene Festung, die selbst der Kraken nicht zertrümmern konnte. Er brüllte aus seinen weißen Höhen, sein Gebirgsherz immun gegen das Salz des Ozeans. Der Riese der Gipfel widerstand der Tiefe.","예티는 밀려오는 조수를 거대한 빙하로 바꾸어 크라켄조차 부술 수 없는 얼음 요새를 쌓아 올렸습니다. 백은의 높은 곳에서 포효하며, 그 봉우리의 영혼은 바다의 소금기에 굴복하지 않습니다. 정상의 거인은 심해의 침공을 물리쳤습니다."
