"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_MICROWAVE_K_LOSS","When you pushed a kobold's metal spear into the microwave, a violent spark emitted and the inside exploded.","コボルドの金属製の槍をレンジに押し込んだら、激しいスパークが発生して庫内が大爆発した。","当你将狗头人的金属矛推入微波炉时，猛烈的火花发出，内部爆炸了。","Когда вы засунули металлический копье кобольда в микроволновку, возникла сильная искра, и внутренность взорвалась.","Cuando metiste la lanza de metal de un kobold en el microondas, se emitió una chispa violenta y el interior explotó.","Quando empurrou a lança de metal de um kobold para o micro-ondas, emitiu-se uma faísca violenta e o interior explodiu.","Als Sie den Metallspeer eines Kobolds in die Mikrowelle schoben, entstand ein heftiger Funke und das Innere explodierte.","코볼트의 금속 창을 레인지에 밀어 넣자 격렬한 스파크가 발생하며 내부가 대폭발했습니다."
"MSG_C_MICROWAVE_L_WIN","The microwave's intense heat instantly boiled the moisture in the lizard's cold blood ending the fight before its metabolism had a chance to react.","電子レンジの強烈な熱がリザードの冷たい血液を一瞬で沸騰させた。変温動物の代謝が反応する前に、勝負は決した。","微波炉强烈的热能瞬间沸腾了蜥蜴冷血中的水分，在它的代谢有机会反应之前结束了战斗。","Интенсивное тепло микроволновки мгновенно вскипятило влагу в холодной крови ящерицы, завершив бой до того, как ее метаболизм успел среагировать.","El intenso calor del microondas hirvió instantáneamente la humedad en la sangre fría del lagarto, terminando la pelea antes de que su metabolismo tuviera oportunidad de reaccionar.","O calor intenso do micro-ondas ferveu instantaneamente a humidade no sangue frio do lagarto, terminando o combate antes que o seu metabolismo tivesse oportunidade de reagir.","Die intensive Hitze der Mikrowelle brachte die Feuchtigkeit im kalten Blut der Eidechse augenblicklich zum Kochen und beendete den Kampf, noch bevor ihr Stoffwechsel reagieren konnte.","전자레인지의 강력한 열기가 리자드의 차가운 혈액 속 수분을 순식간에 끓어오르게 했습니다. 변온 동물의 대사가 반응하기도 전에 승부가 났습니다."
"MSG_C_MICROWAVE_M_LOSS","When you tried to heat the Mummy, the ancient bandages caught fire and caused the microwave to explode in your face.","マミーを温めようとしたが、古代の包帯がレンジ内で爆発的な燃焼を起こし、レンジごとあなたの眼前で吹き飛んだ。","当你试图加热木乃伊时，古老的绷带在微波炉内引起爆炸性燃烧，连同微波炉一起在你眼前炸飞了。","Когда вы попытались разогреть Мумию, древние бинты загорелись, и микроволновка взорвалась прямо у вас перед лицом.","Cuando intentaste calentar a la Momia, las vendas antiguas se incendiaron y provocaron que el microondas explotara en tu cara.","Quando tentou aquecer a Múmia, as ligaduras antigas incendiaram-se e fizeram com que o micro-ondas explodisse na sua cara.","Als Sie versuchten, die Mumie zu erhitzen, fingen die uralten Bandagen Feuer und ließen die Mikrowelle direkt vor Ihrem Gesicht explodieren.","미라를 데우려 했으나 고대의 붕대가 레인지 안에서 폭발적으로 연소하여 레인지와 함께 당신의 눈앞에서 날아갔습니다."
"MSG_C_MICROWAVE_N_LOSS","Naga's huge torso could not fit into the range, and she was strangled to death in frustration.","ナーガの巨大な胴体は到底レンジに入りきらず、イライラした彼女に絞め殺された。","娜迦巨大的躯干根本无法进入范围，无奈之下被勒死。","Огромное туловище Наги не поместилось в микроволновку, и она в ярости задушила вас до смерти.","El enorme torso de la naga no cabía en el microondas, y ella te estranguló hasta la muerte por frustración.","O enorme torso da Naga não cabia no micro-ondas, e ela estrangulou-o até à morte em frustração.","Der riesige Torso der Naga passte nicht in die Mikrowelle, und sie erwürgte Sie aus Frustration.","나가의 거대한 몸통은 도저히 레인지에 들어가지 않았고, 짜증이 난 그녀에게 목 졸려 죽었습니다."
"MSG_C_MICROWAVE_O_WIN","You modified the microwave to emit a directional beam that fried the orc's nervous system from ten paces away. The giant fell in absolute silence.","電子レンジを改造して指向性のビームを照射し、十歩先からオークの神経系を焼き切った。巨体は物音一つ立てず崩れ落ちた。","你改装了微波炉使其发射定向射束，从十步外烧焦了兽人的神经系统。巨人陷入绝对的沉默而倒下了。","Вы модифицировали микроволновку так, чтобы она излучала направленный луч, который поджарил нервную систему орка с десяти шагов. Гигант упал в абсолютной тишине.","Modificaste el microondas para que emitiera un haz direccional que frió el sistema nervioso del orco desde diez pasos de distancia. El gigante cayó en absoluto silencio.","Você modificou o micro-ondas para emitir um feixe direcional que fritou o sistema nervoso do orc a dez passos de distância. O gigante caiu em silêncio absoluto.","Sie haben die Mikrowelle so modifiziert, dass sie einen gerichteten Strahl aussendet, der das Nervensystem des Orks aus zehn Schritten Entfernung röstete. Der Riese fiel in absoluter Stille um.","전자레인지를 개조하여 지향성 빔을 조사했고, 열 걸음 밖에서 오크의 신경계를 태워버렸습니다. 거구는 아무 소리도 내지 않고 쓰러졌습니다."
"MSG_C_MICROWAVE_P_WIN","The microwave caught the fast-moving pixie in a cross-section of high-energy waves instantly incinerating its delicate wings.","電子レンジから放たれた高エネルギー波の交差点が、素早く動くピクシーを捕捉してその繊細な羽を一瞬で焼き尽くした。","微波炉在高能波的截面中捕捉到了快速移动的小精灵，瞬间焚毁了它脆弱的翅膀。","Микроволновка поймала быстро движущуюся пикси в перекрестие высокоэнергетических волн, мгновенно испепелив ее нежные крылья.","El microondas atrapó a la rápida pixie en una sección transversal de ondas de alta energía, incinerando instantáneamente sus delicadas alas.","O micro-ondas apanhou a rápida pixie numa secção transversal de ondas de alta energia, incinerando instantaneamente as suas asas delicadas.","Die Mikrowelle erfasste die sich schnell bewegende Pixie in einem Querschnitt aus hochenergetischen Wellen und verbrannte augenblicklich ihre zarten Flügel.","전자레인지에서 방출된 고에너지파의 교차점이 빠르게 움직이는 픽시를 포착하여 그 섬세한 날개를 순식간에 태워버렸습니다."
"MSG_C_MICROWAVE_Q_LOSS","The coeurl's biological electricity fused the microwave's components together, causing it to catch fire in your hands.","クアールの生体電気が電子レンジの精密部品を瞬時に融着させ、あなたの手元で火を噴いて暴走した。","科阿尔的生物电使微波炉的精密零件瞬间熔合，在你的手边喷火失控。","Биологическое электричество куэрла сплавило компоненты микроволновки вместе, из-за чего она загорелась прямо у вас в руках.","La electricidad biológica del coeurl fundió los componentes del microondas, haciendo que se incendiara en tus manos.","A eletricidade biológica do coeurl fundiu os componentes do micro-ondas, fazendo com que este se incendiasse nas suas mãos.","Die biologische Elektrizität des Coeurls verschmolz die Komponenten der Mikrowelle miteinander, was dazu führte, dass sie in Ihren Händen Feuer fing.","쿠알의 생체 전기가 전자레인지의 정밀 부품을 순식간에 융착시켰고, 당신의 손안에서 불을 뿜으며 폭주했습니다."
"MSG_C_MICROWAVE_R_LOSS","The radiation from the microwave caused the rats to mutate into a giant, aggressive mass that burst through the door.","電子レンジの熱がラットの群れを異常進化させ、扉を突き破って巨大な肉塊となって襲いかかってきた。","微波炉的热量使老鼠群发生了异常进化，它们冲破炉门，化作巨大的肉块袭击了过来。","Излучение микроволновки заставило крыс мутировать в гигантскую агрессивную массу, которая прорвалась сквозь дверцу.","La radiación del microondas hizo que las ratas mutaran en una masa gigante y agresiva que irrumpió a través de la puerta.","A radiação do micro-ondas fez com que os ratos sofressem uma mutação para uma massa gigante e agressiva que arrombou a porta.","Die Strahlung der Mikrowelle ließ die Ratten zu einer riesigen, aggressiven Masse mutieren, die durch die Tür brach.","전자레인지의 열이 래트 무리를 이상 진화시켰고, 문을 뚫고 거대한 고기 덩어리가 되어 습격해 왔습니다."
"MSG_C_MICROWAVE_S_LOSS","When you heated the slime in the microwave, it melted and became huge, and the entire room was covered in slime.","スライムをレンジで温めたらドロドロに溶けて巨大化し、部屋中がスライムまみれになった。","当你用微波炉加热史莱姆时，它融化并变得巨大，整个房间都被史莱姆覆盖了。","Когда вы разогрели слизня в микроволновке, он расплавился, стал огромным, и вся комната покрылась слизью.","Cuando calentaste al slime en el microondas, se derritió y se volvió enorme, y toda la habitación quedó cubierta de slime.","Quando aqueceu o slime no micro-ondas, este derreteu-se e tornou-se enorme, e toda a sala ficou coberta de slime.","Als Sie den Schleim in der Mikrowelle erhitzten, schmolz er und wurde riesig, und der ganze Raum war mit Schleim bedeckt.","슬라임을 레인지에 데우자 걸쭉하게 녹아 거대화되었고, 방 안이 온통 슬라임 투성이가 되었습니다."
"MSG_C_MICROWAVE_T_WIN","The microwave's rapid internal heating bypassed the troll's legendary external regeneration. It was cooked to the core before its cells could even begin to heal.","電子レンジの急速な内部加熱が、トロールの驚異的な外部再生能力を無効化した。細胞が癒え始める前に、芯まで熱が通り沈黙させた。","微波炉快速的内部加热绕过了巨魔传奇般的外部再生。在它的细胞还没开始修复之前，它就已经被彻底煮熟了。","Быстрый внутренний нагрев микроволновки обошел легендарную внешнюю регенерацию тролля. Он проварился до костей прежде, чем его клетки смогли начать заживать.","El rápido calentamiento interno del microondas pasó por alto la legendaria regeneración externa del trol. Se cocinó hasta el núcleo antes de que sus células pudieran siquiera empezar a sanar.","O rápido aquecimento interno do micro-ondas contornou a lendária regeneração externa do troll. Ele foi cozinhado até ao núcleo antes mesmo de as suas células conseguirem começar a cicatrizar.","Die schnelle interne Erwärmung der Mikrowelle umging die legendäre externe Regeneration des Trolls. Er war bis ins Mark gekocht, noch bevor seine Zellen überhaupt mit der Heilung beginnen konnten.","전자레인지의 급속한 내부 가열이 트롤의 경이로운 외부 재생 능력을 무효화했습니다. 세포가 치유되기 시작하기도 전에 심부까지 열이 전달되어 침묵시켰습니다."
"MSG_C_MICROWAVE_U_LOSS","Since ghosts are not physical objects, no matter how much you heat them in the microwave, they have no effect and are cursed.","亡霊は物質ではないため、電子レンジでいくら温めても一切の効果がなく呪われた。","由于鬼魂不是实体，所以不管你用微波炉加热多少鬼魂，它们都没有任何效果，而且会受到诅咒。","Так как призраки не являются физическими объектами, сколько бы вы ни разогревали их в микроволновке, это не дает никакого эффекта, и вы оказываетесь прокляты.","Como los fantasmas no son objetos físicos, no importa cuánto los calientes en el microondas, no tiene ningún efecto y terminas maldecido.","Como os fantasmas não são objetos físicos, não importa quanto os aqueça no micro-ondas, não tem qualquer efeito e você acaba amaldiçoado.","Da Geister keine physischen Objekte sind, hat es keine Wirkung, egal wie sehr man sie in der Mikrowelle erhitzt, und man wird verflucht.","망령은 물질이 아니기 때문에 전자레인지로아무리 데워도 아무런 효과가 없었고 저주를 받았습니다."
"MSG_C_MICROWAVE_V_LOSS","The vampire reflected the microwave's radiation back into the room, causing the internal components to melt and burn you.","吸血鬼が電子レンジの電磁波を鏡のように反射し、逆にレンジの精密部品を融解させてあなたに火傷を負わせた。","吸血鬼像镜子一样反射了微波炉的电磁波，反而熔化了微波炉的精密零件，导致你被烫伤。","Вампир отразил излучение микроволновки обратно в комнату, из-за чего внутренние компоненты расплавились и обожгли вас.","El vampiro reflejó la radiación del microondas de vuelta a la habitación, haciendo que los componentes internos se derritieran y te quemaran.","O vampiro refletiu a radiação do micro-ondas de volta para a sala, fazendo com que os componentes internos derretessem e o queimassem.","Der Vampir reflektierte die Strahlung der Mikrowelle zurück in den Raum, was dazu führte, dass die internen Komponenten schmolzen und Sie verbrannten.","흡혈귀가 전자레인지의 전자파를 거울처럼 반사하여, 반대로 레인지의 정밀 부품을 융해시키고 당신에게 화상을 입혔습니다."
"MSG_C_MICROWAVE_W_LOSS","You tried to force the wild wolf into the microwave, but it resisted and got its face bitten off.","荒野の狼を無理やりレンジに入れようとしたが、普通に抵抗されて顔面を噛みちぎられた。","你试图将野狼强行放入微波炉中，但它反抗并被咬掉了脸。","Вы попытались затолкнуть дикого волка в микроволновку, но он сопротивлялся, и вам откусили лицо.","Intentaste meter al lobo salvaje en el microondas a la fuerza, pero se resistió y te arrancó la cara de un mordisco.","Tentou forçar o lobo selvagem a entrar no micro-ondas, mas ele resistiu e arrancou-lhe a cara com uma dentada.","Sie versuchten, den wilden Wolf mit Gewalt in die Mikrowelle zu stecken, aber er wehrte sich und biss Ihnen das Gesicht ab.","황야의 늑대를 억지로 레인지에 넣으려 했으나, 평범하게 저항당해 안면을 물어뜯겼습니다."
"MSG_C_MICROWAVE_X_LOSS","Xalthis reversed the space inside the microwave, and before you knew it, you were trapped inside the microwave.","ザルティスが電子レンジの庫内の空間を反転させ、気がつけばあなたがレンジの中に閉じ込められた。","扎尔提斯颠倒了微波炉内部的空间，不知不觉间，你就被困在了微波炉里。","Залтис инвертировал пространство внутри микроволновки, и не успели вы опомниться, как сами оказались заперты внутри нее.","Xalthis invirtió el espacio dentro del microondas y, antes de que te dieras cuenta, estabas atrapado dentro del microondas.","Xalthis inverteu o espaço dentro do micro-ondas e, antes que se apercebesse, você estava preso dentro do micro-ondas.","Xalthis kehrte den Raum in der Mikrowelle um, und bevor Sie es wussten, waren Sie in der Mikrowelle gefangen.","자르티스가 전자레인지 내부의 공간을 반전시켜, 정신을 차려보니 당신이 레인지 안에 갇혀 있었습니다."
"MSG_C_MICROWAVE_Y_LOSS","Due to the frigid cold of the Yeti, the output of the microwave oven was completely insufficient, and he froze to death.","イエティの極寒の冷気によって電子レンジの出力が全くパワー不足で、そのまま凍死した。","由于雪人天寒地冻，微波炉的出力完全不足，他就被冻死了。","Из-за ледяного холода Йети мощность микроволновки была совершенно недостаточной, и вы замерзли насмерть.","Debido al frío gélido del Yeti, la potencia del microondas fue completamente insuficiente y murió congelado.","Devido ao frio gélido do Yeti, a potência do forno micro-ondas foi completamente insuficiente e ele morreu congelado.","Aufgrund der eisigen Kälte des Yetis war die Leistung der Mikrowelle völlig unzureichend, und er fror zu Tode.","예티의 극심한 냉기로 인해 전자레인지의 출력이 완전히 부족했고, 그대로 동사했습니다."
"MSG_C_MICROWAVE_Z_LOSS","When you microwaved a zombie's carrion, it emitted a strong odor that made you pass out.","ゾンビの腐肉をレンジでチンしたところ、強烈すぎる異臭が発生してあなたが気絶した。","当你用微波炉加热僵尸的腐肉时，它会散发出强烈的气味，让你昏倒。","Когда вы разогрели в микроволновке падаль зомби, она испустила настолько сильное зловоние, что вы потеряли сознание.","Cuando calentaste la carroña de un zombie en el microondas, emitió un olor tan fuerte que te desmayaste.","Quando aqueceu a carne podre de um zombie no micro-ondas, esta emitiu um odor tão forte que o fez desmaiar.","Als Sie das Aas eines Zombies in der Mikrowelle erhitzten, verströmte es einen so starken Geruch, dass Sie ohnmächtig wurden.","좀비의 부패한 고기를 레인지에 돌리자, 너무나 강렬한 악취가 발생하여 당신은 기절했습니다."
"MSG_C_MIMIC_A_WIN","You replicated the queen ant's chemical trail with perfect fidelity, sending the colony marching in the opposite direction. By the time the swarm corrected its error you had long since vanished.","女王アリのフェロモン経路を完璧に再現し、群れを全く逆の方向へ行進させた。群れが誤りを修正する頃には、あなたはとっくに姿を消していた。","你以完美的忠实度复制了蚁后的化学轨迹，让蚁群向相反的方向行进。当蚂蚁群发现错误并纠正时，你早已消失无踪了。","Вы с идеальной точностью воссоздали химический след королевы муравьев, заставив колонию маршировать в противоположном направлении. К тому времени, как стая исправила свою ошибку, вы уже давно исчезли.","Replicaste el rastro químico de la hormiga reina con perfecta fidelidad, enviando a la colonia a marchar en la dirección opuesta. Para cuando el enjambre corrigió su error, ya habías desaparecido hace mucho tiempo.","Replicou o rasto químico da formiga rainha com perfeição, enviando a colónia a marchar na direção oposta. Quando o enxame corrigiu o erro, você já tinha desaparecido há muito tempo.","Sie haben die chemische Spur der Ameisenkönigin mit perfekter Genauigkeit nachgebildet und die Kolonie in die entgegengesetzte Richtung marschieren lassen. Als der Schwarm seinen Fehler korrigierte, waren Sie längst verschwunden.","여왕개미의 페로몬 경로를 완벽하게 재현하여 군락을 완전히 반대 방향으로 행진하게 했습니다. 무리가 오류를 수정할 때쯤 당신은 이미 자취를 감춘 후였습니다."
"MSG_C_MIMIC_B_WIN","You mimicked the bat's distress screech with uncanny accuracy. Convinced that kin was in mortal danger it dove headlong toward the sound and cracked into the dungeon wall.","コウモリの危機の鳴き声を不気味なほど正確に模倣した。仲間が命の危機にあると確信した魔物は、音のした場所へと一直線に飛び込み、ダンジョンの壁に激突した。","你以惊人的准确性模仿了蝙蝠的危难嘶鸣。确信同伴身处生死关头，魔物径直冲向声音来源，撞裂了地牢的石墙。","Вы с пугающей точностью имитировали предсмертный визг летучей мыши. Убедившись, что сородич в смертельной опасности, она бросилась на звук и врезалась в стену подземелья.","Imitaste el chillido de socorro del murciélago con una precisión asombrosa. Convencido de que su pariente estaba en peligro mortal, se lanzó de cabeza hacia el sonido y se estrelló contra la pared de la mazmorra.","Imitou o guincho de aflição do morcego com uma precisão incrível. Convencido de que o seu semelhante corria perigo de morte, mergulhou de cabeça em direção ao som e embateu na parede da masmorra.","Sie haben den Angstruf der Fledermaus mit unheimlicher Genauigkeit nachgeahmt. In der Überzeugung, dass ein Artgenosse in Lebensgefahr schwebte, stürzte sie sich kopfüber auf das Geräusch zu und prallte gegen die Kerkermauer.","박쥐의 비명 소리를 소름 끼칠 정도로 정확하게 흉내 냈습니다. 동료가 생명의 위기에 처했다고 확신한 마물은 소리가 난 곳으로 일직선으로 뛰어들었다가 던전 벽에 충돌했습니다."
"MSG_C_MIMIC_C_WIN","You doused yourself in the musk of a mongoose - the cobra's most ancient terror - and stood perfectly still. The great viper recoiled without striking and slithered away with its belly pressed to the cold stone.","コブラが最も恐れる天敵、マングースの体臭を全身に塗り込み、微動だにせず立った。大蛇は攻撃することなく身を引き、冷たい石に腹を押し当てながら逃げていった。","你将眼镜蛇最恐惧的天敌——獴的气味涂遍全身，纹丝不动地伫立着。大蛇未曾发动攻击便退缩了，将肚皮贴着冷石悄然离去。","Вы облились мускусом мангуста — древнейшего ужаса кобры — и стояли совершенно неподвижно. Великая гадюка отпрянула, не нанеся удара, и уползла прочь, прижавшись животом к холодному камню.","Te rociaste con el almizcle de una mangosta, el terror más antiguo de la cobra, y te quedaste perfectamente quieto. La gran víbora retrocedió sin atacar y se escabulló con el vientre pegado a la piedra fría.","Regou-se com o almíscar de um mangusto — o terror mais antigo da cobra — e ficou perfeitamente imóvel. A grande víbora recuou sem atacar e rastejou para longe com a barriga pressionada contra a pedra fria.","Sie haben sich mit dem Moschus eines Mungos — dem uralten Schrecken der Kobra — eingerieben und standen völlig still. Die große Viper wich ohne Angriff zurück und schlängelte sich mit dem Bauch an den kalten Stein gepresst davon.","코브라가 가장 두려워하는 천적 몽구스의 체취를 전신에 바르고 미동도 하지 않은 채 서 있었습니다. 거대한 독사는 공격하지 않고 몸을 빼더니 차가운 돌에 배를 깔고 도망쳐 버렸습니다."
