"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_TRAP_K_WIN","A shadow trap from a blind spot caught the nimble kobold. Dragged into the dark it never returned.","コボルドの身軽な動きを、死角に潜む影の罠が捉えた。闇に引きずり込まれた奴は、二度と姿を見せなかった。","在死角潜伏的影子陷阱捉住了狗头人轻盈的身影。被拽入黑暗之中的它再也没有现身。","Теневая ловушка из слепой зоны поймала проворного кобольда. Утащенный в темноту, он больше не вернулся.","Una trampa de sombras desde un punto ciego atrapó al ágil kobold. Arrastrado a la oscuridad, nunca regresó.","Uma armadilha de sombras de um ponto cego pegou o ágil kobold. Arrastado para a escuridão, ele nunca mais voltou.","Eine Schattenfalle aus einem toten Winkel fing den flinken Kobold ein. In die Dunkelheit gezerrt, kehrte er nie zurück.","사각지대에서 나타난 그림자 함정이 민첩한 코볼트를 붙잡았습니다. 어둠 속으로 끌려간 그는 다시는 돌아오지 않았습니다."
"MSG_C_TRAP_L_LOSS","The lizard sensed your trap beforehand. Mocking your failure it attacked from the shadows.","リザードの鋭い感覚は、あなたの罠の気配を事前に察知した。空振りした罠を嘲笑うかのように、奴は影から襲いかかる。","蜥蜴敏锐的感知预先察觉到了你陷阱的气息。它嘲笑着落空的陷阱，并从影子中发起了袭击。","Ящерица заранее почувствовала вашу ловушку. Насмехаясь над вашей неудачей, она атаковала из тени.","El lagarto sintió tu trampa de antemano. Burlándose de tu fracaso, atacó desde las sombras.","O lagarto sentiu sua armadilha de antemão. Zombando do seu fracasso, ele atacou das sombras.","Die Eidechse spürte deine Falle im Voraus. Deinen Misserfolg verspottend, griff sie aus dem Schatten an.","리자드는 당신의 함정을 미리 감지했습니다. 실패를 비웃듯 그림자 속에서 습격해 왔습니다."
"MSG_C_TRAP_M_LOSS","Since mummies feel no pain physical traps are useless. The undead draws near dragging its broken body.","マミーは痛みを感じないため、肉体を損なう罠も意味をなさない。壊れた体を引きずりながら、不死の怪物が迫る。","因为木乃伊感觉不到痛苦，损伤肉体的陷阱毫无意义。拖着残破的身体，不死的怪物逼近了。","Так как мумии не чувствуют боли, физические ловушки бесполезны. Нежить приближается, волоча свое сломленное тело.","Como las momias no sienten dolor, las trampas físicas son inútiles. El no muerto se acerca arrastrando su cuerpo roto.","Como as múmias não sentem dor, armadilhas físicas são inúteis. O morto-vivo se aproxima arrastando seu corpo quebrado.","Da Mumien keinen Schmerz empfinden, sind physische Fallen nutzlos. Der Untote nähert sich und schleift seinen gebrochenen Körper hinter sich her.","미라는 통증을 느끼지 못하기 때문에 육체적 함정은 무용지물입니다. 부서진 몸을 이끌고 불사의 괴물이 다가옵니다."
"MSG_C_TRAP_N_WIN","Spear traps from the earth pierced the naga's body. It was a fitting stage for her beautiful end.","ナーガのしなやかな蛇身を、大地から突き出した槍の罠が貫いた。美しい最期を望んだ彼女に、ふさわしい舞台だった。","从大地刺出的长枪陷阱贯穿了纳迦的蛇身。对于渴望华丽落幕的她来说，这是个合适的舞台。","Ловушки-копья из земли пронзили тело наги. Это была подходящая сцена для её прекрасного конца.","Trampas de lanzas desde la tierra atravesaron el cuerpo de la naga. Fue un escenario apropiado para su hermoso final.","Armadilhas de lança da terra perfuraram o corpo da naga. Foi um palco apropriado para seu belo fim.","Speerfallen aus der Erde durchbohrten den Körper der Naga. Es war eine passende Bühne für ihr schönes Ende.","땅에서 솟아오른 창 함정이 나가의 몸을 꿰뚫었습니다. 그녀의 아름다운 최후에 걸맞은 무대였습니다."
"MSG_C_TRAP_O_LOSS","The orc smashed your trap with brute force bleed and all. Your plot failed before the savage beast.","オークは自らの血を流しながら、罠を力任せに破壊した。蛮勇の怪物を前に、あなたの計略は脆くも崩れ去った。","兽人流着鲜血，凭蛮力破坏了陷阱。在蛮勇的怪物面前，你的计策脆弱地崩塌了。","Орк разбил вашу ловушку грубой силой, несмотря на раны. Ваш заговор провалился перед диким зверем.","El orco destrozó tu trampa con fuerza bruta, sangrando y todo. Tu complot falló ante la bestia salvaje.","O orc esmagou sua armadilha com força bruta, sangrando e tudo. Seu plano falhou diante da besta selvagem.","Der Ork zertrümmerte deine Falle mit roher Gewalt, trotz seiner Wunden. Dein Plan scheiterte an der wilden Bestie.","오크는 피를 흘리면서도 함정을 힘으로 부숴버렸습니다. 야만적인 맹수 앞에서 당신의 계략은 허무하게 무너졌습니다."
"MSG_C_TRAP_P_LOSS","The pixie's light warped your trap's timing. The monster vanished into mist as the trap failed.","ピクシーの幻惑の光が、罠の発動タイミングを狂わせた。空しく空を切る仕掛けを尻目に、魔物は霧へと消えた。","小仙女迷幻的光芒扰乱了陷阱の発动时机。魔物无视徒劳空响的机关，消失在了雾中。","Свет пикси исказил время вашей ловушки. Монстр исчез в тумане, когда ловушка не сработала.","La luz de la pixie distorsionó el tiempo de tu trampa. El monstruo desapareció en la niebla al fallar la trampa.","A luz da pixie distorceu o tempo da sua armadilha. O monstro desapareceu na névoa quando a armadilha falhou.","Das Licht der Pixie verzerrte das Timing deiner Falle. Das Monster verschwand im Nebel, als die Falle fehlschlug.","픽시의 환상적인 빛이 함정의 작동 타이밍을 어긋나게 했습니다. 함정이 헛방을 치는 사이 마물은 안개 속으로 사라졌습니다."
"MSG_C_TRAP_Q_LOSS","The coeurl's field read the air and neutralized your trap. Your reward was a powerful lightning strike.","クアールの電磁場が空気の振動を読み、設置した罠を無効化した。失敗の報酬は、獣が放つ強烈な雷撃だった。","夸尔的电磁场通过读取空气振动使设置的陷阱无效化。失败的回报是猛兽放出的强烈雷击。","Поле куэрла прочитало воздух и нейтрализовало вашу ловушку. Вашей наградой стал мощный удар молнии.","El campo del coeurl leyó el aire y neutralizó tu trampa. Tu recompensa fue un poderoso rayo.","O campo do coeurl leu o ar e neutralizou sua armadilha. Sua recompensa foi um poderoso relâmpago.","Das Feld des Coeurls las die Luft und neutralisierte deine Falle. Deine Belohnung war ein gewaltiger Blitzschlag.","코얼의 전자기장이 공기의 진동을 읽어 설치된 함정을 무력화했습니다. 실패의 대가는 야수가 뿜어내는 강렬한 뇌격이었습니다."
"MSG_C_TRAP_R_WIN","You triggered a massive explosion trap amidst the rats. Their numbers failed against the flames.","ラットの群れが通りかかる瞬間に、大規模な爆破罠を起動した。数に勝る群れも、化学の力の灯火には勝てなかった。","在老鼠群经过的瞬间启动了大规模爆炸陷阱。数量占优的鼠群也无法战胜化学之力的火焰。","Вы активировали массивную ловушку со взрывом среди крыс. Их численность не помогла против пламени.","Activaste una trampa de explosión masiva entre las ratas. Sus números fallaron contra las llamas.","Você acionou uma armadilha de explosão massiva entre os ratos. Seus números falharam contra as chamas.","Du hast eine gewaltige Explosionsfalle inmitten der Ratten ausgelöst. Ihre schiere Anzahl half ihnen nicht gegen die Flammen.","쥐 떼가 지나가는 순간 대규모 폭발 함정을 작동시켰습니다. 숫자가 많아도 화학의 힘인 불길 앞에서는 소용없었습니다."
"MSG_C_TRAP_S_LOSS","Slime mucus swallowed your trap's gears stopping it. Swallowed by sticky dark you knew despair.","スライムの粘液が罠の機構を飲み込み、その働きを止めてしまった。粘つく闇に飲まれたあなたは、絶望を知る。","史莱姆的粘液吞噬了陷阱的机关，使其停止了运作。被粘稠黑暗吞没的你感到了绝望。","Слизь поглотила механизмы вашей ловушки, остановив её. Проглоченный липкой тьмой, вы познали отчаяние.","El mucus del limo se tragó los engranajes de tu trampa, deteniéndola. Tragado por la oscuridad pegajosa, conociste la desesperación.","O muco do limo engoliu as engrenagens da sua armadilha, parando-a. Engolido pela escuridão pegajosa, você conheceu o desespero.","Schleimschleim verschlang die Zahnräder deiner Falle und stoppte sie. Verschluckt von klebriger Dunkelheit, lerntest du Verzweiflung kennen.","슬라임의 점액이 함정의 장치를 삼켜버려 작동을 멈추게 했습니다. 끈적이는 어둠에 삼켜진 당신은 절망을 맛보았습니다."
"MSG_C_TRAP_T_LOSS","The troll's healing sealed even trap wounds instantly. Before that despair your hands shook.","トロールの再生力は、罠による重傷さえも一瞬で癒やしてしまった。絶望の光景を前に、あなたの手は震えた。","巨魔的再生力瞬间治愈了陷阱造成的重伤。面对这绝望的光景，你的双手颤抖了。","Регенерация тролля мгновенно заживила даже раны от ловушки. Перед лицом этого отчаяния ваши руки задрожали.","La curación del trol selló incluso las heridas de la trampa instantáneamente. Ante esa desesperación, tus manos temblaron.","A cura do troll selou até mesmo feridas de armadilha instantaneamente. Diante desse desespero, suas mãos tremeram.","Die Heilkraft des Trolls schloss selbst Fallentüren sofort. Angesichts dieser Verzweiflung zitterten deine Hände.","트롤의 재생력은 함정으로 인한 중상조차 순식간에 치유해 버렸습니다. 절망적인 광경 앞에서 당신의 손은 떨렸습니다."
"MSG_C_TRAP_U_LOSS","Material traps had no effect on the ghostly undead. Death's cold chill froze your heart.","実体のないアンデッドに、物質的な罠は一切の効果を発揮しない。冷たい死の気配が、あなたの心臓を凍りつかせた。","对没有实态的不死族，物质陷阱毫无效果。冰冷的死亡气息令你的心脏感到冻结。","Материальные ловушки не подействовали на призрачную нежить. Холодный озноб смерти заморозил ваше сердце.","Las trampas materiales no tuvieron efecto en el no muerto fantasmal. El gélido escalofrío de la muerte congeló tu corazón.","Armadilhas materiais não tiveram efeito no morto-vivo fantasmagórico. O calafrio gelado da morte congelou seu coração.","Materielle Fallen hatten keine Wirkung auf die geisterhaften Untoten. Der kalte Schauer des Todes ließ dein Herz gefrieren.","실체가 없는 언데드에게 물리적인 함정은 전혀 효과가 없었습니다. 차가운 죽음의 기운이 당신의 심장을 얼어붙게 했습니다."
"MSG_C_TRAP_V_LOSS","The vampire dodged your trap with grace and took your back. From the dark he aimed for your neck.","ヴァンパイアは優雅なステップで罠を回避し、あなたの背後へ。闇に消えた彼の手が、静かに喉元を狙う。","吸血鬼以优雅的步法避开陷阱，绕到了你身后。消失在黑暗中的他正静静地瞄准你的咽喉。","Вампир грациозно уклонился от вашей ловушки и зашел вам в спину. Из темноты он нацелился на вашу шею.","El vampiro esquivó tu trampa con gracia y te tomó la espalda. Desde la oscuridad apuntó a tu cuello.","O vampiro desviou da sua armadilha com graça e pegou suas costas. Da escuridão ele mirou seu pescoço.","Der Vampir wich deiner Falle anmutig aus und fiel dir in den Rücken. Aus der Dunkelheit heraus zielte er auf deinen Nacken.","뱀파이어는 우아한 스텝으로 함정을 회피하고 당신의 뒤를 잡았습니다. 어둠 속으로 사라진 그의 손이 조용히 목덜미를 노립니다."
"MSG_C_TRAP_W_LOSS","The wolf's dodge left your trap snapping at empty air. From your blind spot fangs closed in.","ウルフの俊敏な回避により、罠はただ空しく虚空を噛むだけだった。群れの連携は完璧で、死角から牙が迫る。","由于狼敏捷的躲避，陷阱只是徒劳地咬在了虚空中。它们的协作完美无瑕，毒牙从死角逼近。","Уклонение волка заставило вашу ловушку клацнуть в пустоте. Из вашей слепой зоны сомкнулись клыки.","El esquive del lobo dejó tu trampa cerrándose en el aire vacío. Desde tu punto ciego, los colmillos se cerraron.","A esquiva do lobo deixou sua armadilha estalando no ar vazio. Do seu ponto cego, as presas se fecharam.","Das Ausweichen des Wolfes ließ deine Falle ins Leere schnappen. Aus deinem toten Winkel heraus schlossen sich die Fänge.","늑대의 민첩한 회피로 함정은 허공을 가를 뿐이었습니다. 무리의 협동은 완벽했고, 사각지대에서 송곳니가 다가왔습니다."
"MSG_C_TRAP_X_LOSS","Xalthis's many legs entangled and smashed your trap. A venomous tail aimed for your throat.","ザルティスの不気味な多足が罠を絡め取り、あべこべに破壊した。死を運ぶ尾の毒針が、静かに喉元を狙う。","扎尔提斯诡异的多肢缠绕并破坏了陷阱。死神的尾部毒针静静地瞄准了你的咽喉。","Множество ног Ксалтиса запутали и разбили вашу ловушку. Ядовитый хвост нацелился на ваше горло.","Las muchas patas de Xalthis enredaron y destrozaron tu trampa. Una cola venenosa apuntó a tu garganta.","As muitas pernas de Xalthis emaranharam e esmagaram sua armadilha. Uma cauda venenosa mirou sua garganta.","Xalthis' viele Beine verwickelten und zerschmetterten deine Falle. Ein giftiger Schwanz zielte auf deine Kehle.","잘티스의 기괴한 다리들이 함정을 휘감아 부숴버렸습니다. 죽음을 운반하는 꼬리의 독침이 조용히 목을 노립니다."
"MSG_C_TRAP_Y_LOSS","The yeti's blizzard froze your trap's trigger silencing it. The weapon slipped from your numb hand.","イエティの吹雪のような冷気が、罠の起動部を凍らせ、沈黙させた。感覚のなくなった手から、獲物が滑り落ちる。","雪人如暴风雪般的冷气冻结了陷阱的触发部使其沉默。从失去知觉的手中，猎物滑落了。","Метель йети заморозила спуск вашей ловушки, заставив её замолчать. Оружие выскользнуло из вашей онемевшей руки.","La ventisca del yeti congeló el gatillo de tu trampa, silenciándola. El arma se resbaló de tu mano entumecida.","A nevasca do yeti congelou o gatilho da sua armadilha, silenciando-a. A arma escorregou da sua mão entorpecida.","Der Schneesturm des Yetis ließ den Auslöser deiner Falle einfrieren und verstummen. Die Waffe entglitt deiner tauben Hand.","예티의 눈보라 같은 냉기가 함정의 작동부를 얼려 침묵시켰습니다. 감각이 없어진 손에서 무기가 미끄러졌습니다."
"MSG_C_TRAP_Z_WIN","You set a sticky trap for the zombie. You delivered the final blow as it rotted where it stood.","ゾンビの足元に強粘着の罠を仕掛けた。動けないまま腐敗していく死体に、あなたは最後の一撃を加えた。","在僵尸脚下设置了强力粘着陷阱。对着无法动弹、渐趋腐烂的尸体，你使出了最后一击。","Вы установили липкую ловушку для зомби. Вы нанесли последний удар, пока он гнил там, где стоял.","Colocaste una trampa pegajosa para el zombie. Diste el golpe final mientras se pudría donde estaba.","Você armou uma armadilha pegajosa para o zumbi. Você deu o golpe final enquanto ele apodrecia onde estava.","Du hast eine klebrige Falle für den Zombie aufgestellt. Du versetztest ihm den Todesstoß, während er an Ort und Stelle verrottete.","좀비의 발밑에 강력한 접착 함정을 설치했습니다. 움직이지 못한 채 부패해가는 시체에 마지막 일격을 가했습니다."
"MSG_C_TRUCK_A_WIN","An otherworldly truck pops out of nowhere and crushes a whole group of ants.","どこからともなく飛び出してきた異世界トラックが、アリの群れごと轢き潰した。","一辆超凡脱俗的卡车突然出现，压碎了一群蚂蚁。","Грузовик из другого мира внезапно появился и раздавил целую группу муравьев.","Un camión de otro mundo aparece de la nada y aplasta a todo un grupo de hormigas.","Um caminhão de outro mundo aparece do nada e esmaga todo um grupo de formigas.","Ein Lastwagen aus einer anderen Welt taucht aus dem Nichts auf und zerquetscht eine ganze Gruppe von Ameisen.","어디선가 갑자기 나타난 이세계 트럭이 개미 떼를 한꺼번에 깔아뭉개버렸습니다."
"MSG_C_TRUCK_B_WIN","A speeding truck flies through the night sky, catching a bat in the air and blowing it away.","猛スピードのトラックが夜空を飛び、コウモリを空中でキャッチして吹き飛ばした。","一辆超速行驶的卡车飞过夜空，抓住空中的一只蝙蝠并将其吹走。","Мчащийся на большой скорости грузовик летит по ночному небу, ловя летучую мышь в воздухе и сбивая её.","Un camión a toda velocidad vuela por el cielo nocturno, atrapando a un murciélago en el aire y lanzándolo lejos.","Um caminhão em alta velocidade voa pelo céu noturno, pegando um morcego no ar e soprando-o para longe.","Ein rasender Lastwagen fliegt durch den Nachthimmel, erfasst eine Fledermaus in der Luft und bläst sie weg.","엄청난 속도의 트럭이 밤하늘을 날아 공중의 박쥐를 낚아채 날려버렸습니다."
"MSG_C_TRUCK_C_WIN","The cobra jumped out onto the road, so you hit it with your truck without even stepping on the brakes.","コブラが道路に飛び出してきたため、ブレーキも踏まずにそのままトラックで撥ねた。","眼镜蛇跳到了路上，你什至没有踩刹车就用卡车撞到了它。","Кобра выскочила на дорогу, и вы сбили её грузовиком, даже не нажав на тормоза.","La cobra saltó a la carretera, así que la atropellaste con tu camión sin siquiera pisar el freno.","A naja pulou na estrada, então você a atingiu com seu caminhão sem nem pisar no freio.","Die Kobra sprang auf die Straße, also hast du sie mit deinem Lastwagen angefahren, ohne auch nur auf die Bremse zu treten.","코브라가 도로로 뛰어드는 바람에 브레이크도 밟지 않고 트럭으로 그대로 치어버렸습니다."
"MSG_C_TRUCK_D_WIN","Even the dragon's gigantic physique was powerless against the overwhelming mass of the overloaded truck.","ドラゴンの巨大な体格すら、過積載のトラックの圧倒的な質量の前には無力だった。","即使是巨龙庞大的身躯，也无法抵挡超载卡车的巨大重量。","Даже гигантское телосложение дракона было бессильно против подавляющей массы перегруженного грузовика.","Incluso el gigantesco físico del dragón fue impotente ante la masa abrumadora del camión sobrecargado.","Mesmo o físico gigantesco do dragão era impotente contra a massa esmagadora do caminhão sobrecarregado.","Selbst der gigantische Körperbau des Drachen war machtlos gegen die überwältigende Masse des überladenen Lastwagens.","용의 거대한 체구조차 과적 트럭의 압도적인 질량 앞에서는 무력했습니다."
"MSG_C_TRUCK_E_WIN","A truck hurtles toward the Ent's sacred tree and crashes into it, leaving not a single piece of wood behind.","エントの神聖な大樹に向かってトラックが暴走し、激突して木片一つ残さなかった。","一辆卡车冲向恩特的圣树并撞上了它，没有留下任何一块木头。","Грузовик несется к священному дереву Энта и врезается в него, не оставляя после себя ни щепки.","Un camión se lanza hacia el árbol sagrado del Ent y choca contra él, sin dejar ni un solo trozo de madera.","Um caminhão avança em direção à árvore sagrada do Ent e colide com ela, não deixando um único pedaço de madeira para trás.","Ein Lastwagen rast auf den heiligen Baum des Ents zu und prallt dagegen, wobei nicht ein einziges Stück Holz übrig bleibt.","트럭이 엔트의 신성한 대수를 향해 폭주하며 충돌해 목재 조각 하나 남기지 않았습니다."
"MSG_C_TRUCK_F_LOSS","You tried to swat the fly with the truck, but the high-speed maneuver caused the vehicle to flip over and you were thrown out.","ハエをトラックで叩き落とそうとしたが、無理な高速旋回がたたり、トラックは横転してあなたは車外へ放り出された。","你试图用卡车拍打苍蝇，但强行高速转弯导致卡车侧翻，你被甩出了车外。","Вы пытались прихлопнуть муху грузовиком, но маневр на высокой скорости привел к тому, что автомобиль перевернулся, и вас выбросило наружу.","Intentaste golpear a la mosca con el camión, pero la maniobra a alta velocidad hizo que el vehículo volcara y salieras despedido.","Você tentou acertar a mosca com o caminhão, mas a manobra em alta velocidade fez o veículo capotar e você foi jogado para fora.","Du hast versucht, die Fliege mit dem Lastwagen zu erschlagen, aber das Hochgeschwindigkeitsmanöver führte dazu, dass das Fahrzeug umkippte und du herausgeschleudert wurdest.","트럭으로 파리를 잡으려 했으나 무리한 고속 회전 때문에 트럭이 전복되어 차 밖으로 튕겨져 나갔습니다."
"MSG_C_TRUCK_G_WIN","As the goblin was about to transport the stolen cargo, a truck swooped down and crushed the goblin.","ゴブリンが盗んだ荷物を運ぼうとしたところにトラックが急降下し、奴ごと粉砕した。","当妖精准备运送偷来的货物时，一辆卡车猛冲下来，压死了妖精。","Когда гоблин собирался перевозить украденный груз, грузовик налетел и раздавил гоблина.","Cuando el goblin estaba a punto de transportar la carga robada, un camión bajó en picado y aplastó al goblin.","Enquanto o goblin estava prestes a transportar a carga roubada, um caminhão desceu e esmagou o goblin.","Als der Goblin gerade die gestohlene Ladung transportieren wollte, sauste ein Lastwagen herab und zerquetschte den Goblin.","고블린이 훔친 짐을 운반하려던 참에 트럭이 급강하하여 고블린과 함께 박살 냈습니다."
