"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_BURN_K_WIN","The kobold's fur burned leaving a foul stench. The confused beasts trampled each other to flee.","コボルドの毛皮が激しく燃え上がり、辺りに異臭が漂った。混乱した獣たちは、互いを突き飛ばし逃げ惑った。","狗头人的毛皮剧烈燃烧，四周弥漫着异臭。混乱的兽群为了逃命互相推搡。","Мех кобольда загорелся, оставив дурной запах. Сбитые с толку звери топтали друг друга, пытаясь спастись бегством.","El pelaje del kobold ardió dejando un hedor fétido. Las bestias confundidas se pisotearon entre sí para huir.","O pelo do kobold queimou deixando um fedor fétido. As feras confusas se pisotearam para fugir.","Das Fell des Kobolds brannte und hinterließ einen üblen Gestank. Die verwirrten Bestien trampelten übereinander, um zu fliehen.","코볼트의 모피가 타오르며 악취를 풍겼다. 혼란에 빠진 짐승들은 서로를 짓밟으며 도망쳤다."
"MSG_C_BURN_L_LOSS","The lizard's scales blocked the fire. Its cold eyes enduring the heat presaged your end.","リザードの堅牢な鱗が炎を遮り、ダメージすら通らない。熱に耐え忍ぶ冷酷な瞳が、絶望を予感させる。","蜥蜴坚固的鳞片隔绝了火焰，连一点伤害都没造成。忍受酷热的冷酷瞳孔预示着绝望。","Чешуя ящерицы заблокировала огонь. Ее холодные глаза, выдерживающие жар, предвещали ваш конец.","Las escamas del lagarto bloquearon el fuego. Sus ojos fríos soportando el calor presagiaron tu fin.","As escamas do lagarto bloquearam o fogo. Seus olhos frios suportando o calor pressagiaram seu fim.","Die Schuppen der Echse blockierten das Feuer. Ihre kalten Augen, die der Hitze trotzen, kündigten dein Ende an.","리자드의 단단한 비늘이 불길을 막았다. 열기를 견뎌내는 냉혹한 눈동자가 당신의 종말을 예고했다."
"MSG_C_BURN_M_WIN","Fire was lethal to the dry mummy. Bandages and curse both were incinerated by purifying light.","干からびたマミーに火は致命的だった。古の呪縛ごと、不浄な死体は浄化の光に包まれ焼失した。","火对于干枯的木乃伊是致命的。连同古老的诅咒，不洁的尸体在净化之光中燃尽了。","Огонь был смертелен для сухой мумии. Бинты и проклятие были сожжены очищающим светом.","El fuego fue letal para la momia seca. Las vendas y la maldición fueron incineradas por la luz purificadora.","O fogo foi letal para a múmia seca. Ataduras e maldição foram incineradas pela luz purificadora.","Feuer war tödlich für die trockene Mumie. Bandagen und Fluch wurden durch reinigendes Licht verbrannt.","말라비틀어진 머미에게 불은 치명적이었다. 고대의 저주와 함께 불결한 시체는 정화의 빛에 휩싸여 소멸했다."
"MSG_C_BURN_N_LOSS","Flames grazed the naga but did no real damage. Protected by water she coiled around you.","ナーガのしなやかな胴体に炎が掠めるが、致命傷には程遠い。水の加護を得た彼女が、蛇身であなたを締め上げる。","火焰掠过纳迦曲折的胴体，但离致命伤还远得很。得到水之庇护的她用蛇身将你死死缠住。","Пламя задело нагу, но не нанесло реального ущерба. Защищенная водой, она обвилась вокруг вас.","Las llamas rozaron a la naga pero no causaron daño real. Protegida por el agua, se enroscó a tu alrededor.","As chamas roçaram a naga, mas não causaram dano real. Protegida pela água, ela se enrolou em você.","Flammen streiften die Naga, richteten aber keinen echten Schaden an. Durch Wasser geschützt, schlang sie sich um dich.","불꽃이 나가의 몸을 스쳤지만 치명상은 입히지 못했다. 물의 가호를 받은 그녀가 당신의 몸을 조여 왔다."
"MSG_C_BURN_O_LOSS","The orc charged through the fire wall ignoring burns. Its raw pressure sealed your magic.","オークは火傷を厭わず、炎の壁を突き破ってきた。猛り狂う怪物の圧力に、あなたの魔法は封じられた。","兽人不顾烧伤，冲破了火焰之墙。在发狂怪物的压力面前，你的魔法被封锁了。","Орк прорвался сквозь огненную стену, игнорируя ожоги. Его грубое давление запечатало вашу магию.","El orco cargó a través del muro de fuego ignorando las quemaduras. Su presión bruta selló tu magia.","O orc avançou através da parede de fogo ignorando as queimaduras. Sua pressão bruta selou sua magia.","Der Ork stürmte durch die Feuerwand und ignorierte Verbrennungen. Sein roher Druck versiegelte deine Magie.","오크는 화상을 아랑곳하지 않고 불의 장벽을 뚫고 왔다. 사나운 괴물의 압력에 당신의 마법은 봉쇄되었다."
"MSG_C_BURN_P_LOSS","The pixie's dust colored your flames and diverted them. Lured by the lights your mind went dark.","ピクシーの放つ幻惑の鱗粉が、炎の色を美しく変え、威力をそらした。誘われるまま、あなたの意識は遠のく。","小仙女散布的幻惑鳞粉改变了火焰的颜色并化解了威力。在诱导下，你的意识渐渐远去。","Пыльца пикси окрасила ваше пламя и отвела его. Соблазненный огнями, ваш разум потемнел.","El polvo de la pixie coloreó tus llamas y las desvió. Atraído por las luces, tu mente se oscureció.","O pó da fada coloriu suas chamas e as desviou. Atraída pelas luzes, sua mente escureceu.","Der Staub der Pixie färbte deine Flammen und lenkte sie ab. Von den Lichtern angelockt, wurde dein Geist dunkel.","픽시의 인분이 불꽃의 색을 바꾸고 위력을 빗나가게 했다. 빛에 유혹되어 당신의 의식은 멀어졌다."
"MSG_C_BURN_Q_LOSS","The coeurl's field warped the fire's path. Its glowing eyes mocked your growing panic.","クアールの電磁場が炎の軌道を狂わせ、背後の壁を焼くばかりだ。闇に光る瞳が、あなたの焦りを嘲笑う。","夸尔的电磁场偏转了火焰的轨道，只是烧焦了背后的墙壁。黑暗中发光的瞳孔嘲笑着你的焦躁。","Поле куарля искривило путь огня. Его светящиеся глаза насмехались над вашей растущей паникой.","El campo del coeurl deformó el camino del fuego. Sus ojos brillantes se burlaron de tu creciente pánico.","O campo do coeurl distorceu o caminho do fogo. Seus olhos brilhantes zombaram do seu pânico crescente.","Das Feld des Coeurls verzerrte den Pfad des Feuers. Seine leuchtenden Augen verspotteten deine wachsende Panik.","쿠알의 전자기장이 불꽃의 궤도를 뒤틀었다. 어둠 속에서 빛나는 눈동자가 당신의 초조함을 비웃었다."
"MSG_C_BURN_R_LOSS","Fire pushed back the rats briefly but it was futile. Countless fangs sought your legs.","炎でラットの群れを一時的に退けたが、焼け石に水だった。次々と現れる無数の牙が、あなたの脚を執拗に狙う。","虽然用火焰暂时退敌，但只是杯水车薪。接连出现的无数毒牙执拗地瞄准了你的小腿。","Огонь ненадолго отбросил крыс, но это было бесполезно. Бесчисленные клыки искали ваши ноги.","El fuego hizo retroceder a las ratas brevemente, pero fue inútil. Innumerables colmillos buscaron tus piernas.","O fogo repeliu as ratazanas brevemente, mas foi inútil. Presas incontáveis buscaram suas pernas.","Feuer drängte die Ratten kurz zurück, aber es war vergeblich. Unzählige Reißzähne suchten deine Beine.","불꽃으로 쥐 떼를 잠시 물리쳤지만 헛수고였다. 셀 수 없는 송곳니가 당신의 다리를 집요하게 노렸다."
"MSG_C_BURN_S_LOSS","The slime's mucus absorbed the fire completely. The heated monster began to writhe ominously.","スライムの粘液が炎を吸収し、威力を完全に殺してしまった。熱を帯びた怪物が、さらに不気味に蠢き始める。","史莱姆的粘液吸收了火焰，完全杀死了威力。吸热后的怪物开始更加诡异地蠕动。","Слизь слайма полностью поглотила огонь. Нагретый монстр начал зловеще корчиться.","El moco del slime absorbió el fuego por completo. El monstruo calentado comenzó a retorcerse siniestramente.","O muco do slime absorveu o fogo completamente. O monstro aquecido começou a se contorcer ameaçadoramente.","Der Schleim des Schlamms absorbierte das Feuer vollständig. Das erhitzte Monster begann sich unheilvoll zu winden.","슬라임의 점액이 불꽃을 흡수해 위력을 완전히 없애버렸다. 열을 품은 괴물이 더욱 불길하게 꿈틀거리기 시작했다."
"MSG_C_BURN_T_LOSS","The troll's regeneration healed even burns instantly. Faced with despair your mana ran dry.","トロールの再生は火傷さえも瞬時に癒やしていく。尽きぬ絶望を前に、あなたの手元から魔力が失われた。","巨魔的再生力连烧伤也瞬间治愈了。在无尽的绝望面前，你手中的魔力枯竭了。","Регенерация тролля мгновенно заживляла даже ожоги. Столкнувшись с отчаянием, ваша мана иссякла.","La regeneración del trol curó incluso las quemaduras al instante. Ante la desesperación, tu mana se agotó.","A regeneração do trol curou até queimaduras instantaneamente. Diante do desespero, sua mana acabou.","Die Regeneration des Trolls heilte sogar Verbrennungen sofort. Angesichts der Verzweiflung ging dein Mana zur Neige.","트로올의 재생은 화상조차 순식간에 치유했다. 끊임없는 절망 앞에서 당신의 마력은 바닥났다."
"MSG_C_BURN_U_LOSS","Without a physical form the undead couldn't be burned. Death's cold chill froze your heart.","アンデッドには実体がないため、熱を通すことができない。冷たい死の気配が、あなたの心臓を凍りつかせた。","因为不死族没有实态，无法传导热能。冰冷的死亡气息令你的心脏感到冻结。","Без физической формы нежить нельзя было сжечь. Холодный озноб смерти заморозил ваше сердце.","Sin una forma física, el no muerto no podía ser quemado. El frío escalofrío de la muerte congeló tu corazón.","Sem uma forma física, o morto-vivo não podia ser queimado. O calafrio frio da morte congelou seu coração.","Ohne körperliche Form konnte der Untote nicht verbrannt werden. Der kalte Schauer des Todes ließ dein Herz gefrieren.","실체가 없는 언데드는 태울 수 없었다. 차가운 죽음의 기운이 당신의 심장을 얼어붙게 했다."
"MSG_C_BURN_V_LOSS","The vampire dodged the fire elegantly and vanished into shadows. He sought your throat from the dark.","ヴァンパイアは炎を優雅に回避し、背後の影へと姿を消した。闇に紛れた霧が、あなたの首元を静かに狙う。","吸血鬼优雅地避开了火焰，消失在身后的影子中。隐于黑暗的雾气静静地瞄准了你的咽喉。","Вампир элегантно уклонился от огня и исчез в тенях. Он искал ваше горло из темноты.","El vampiro esquivó el fuego elegantemente y desapareció en las sombras. Buscó tu garganta desde la oscuridad.","O vampiro desviou do fogo elegantemente e desapareceu nas sombras. Ele buscou sua garganta na escuridão.","Der Vampir wich dem Feuer elegant aus und verschwand in den Schatten. Er suchte deine Kehle aus der Dunkelheit.","뱀파이어는 우아하게 불꽃을 피하고 그림자 속으로 사라졌다. 어둠 속에서 그는 당신의 목을 노렸다."
"MSG_C_BURN_W_LOSS","The wolf you repelled with fire leaped from your blind spot. The pack's teamwork surpassed your magic.","炎の壁で引き離したはずのウルフが、死角から飛びかかってきた。群れの連携は、あなたの魔法さえも上回る。","本应用火焰墙隔开的狼，却从死角扑了过来。狼群的协作甚至超越了你的魔法。","Волк, которого вы отразили огнем, прыгнул из вашей слепой зоны. Командная работа стаи превзошла вашу магию.","El lobo que repeliste con fuego saltó desde tu punto ciego. El trabajo en equipo de la manada superó tu magia.","O lobo que você repeliu com fogo saltou do seu ponto cego. O trabalho em equipe do bando superou sua magia.","Der Wolf, den du mit Feuer abgewehrt hast, sprang aus deinem toten Winkel. Das Teamwork des Rudels übertraf deine Magie.","불의 장벽으로 떼어놓았던 울프가 사각지대에서 덮쳐왔다. 무리의 연계는 당신의 마법조차 능가했다."
"MSG_C_BURN_X_LOSS","Xalthis's many legs swatted the fire away. Silenced by its tenacity you could only watch it close in.","ザルティスの不気味な多足が炎を振り払い、あなたへと迫る。業火を厭わぬ魔物の執念に、あなたは言葉を失った。","扎尔提斯诡异的多肢扫开了火焰，向你逼近。面对不顾业火的魔物的执念，你哑口无言。","Многочисленные ноги Зальтиса отмахнулись от огня. Подавленный его упорством, вы могли только смотреть, как он приближается.","Las muchas patas de Xalthis apartaron el fuego. Silenciado por su tenacidad, solo pudiste verlo acercarse.","As muitas pernas de Xalthis afastaram o fogo. Silenciado por sua tenacidade, você só pôde vê-lo se aproximar.","Xalthis' viele Beine wehrten das Feuer ab. Verstummt durch seine Beharrlichkeit, konntest du nur zusehen, wie es näher kam.","잘티스의 기괴한 다리들이 불꽃을 휘저어 없앴다. 집요한 마물의 집념에 압도되어 당신은 할 말을 잃었다."
"MSG_C_BURN_Y_LOSS","The yeti's blizzard extinguished your magic fire instantly. The ice giant's swing ended your life.","イエティの吹雪のような冷気が、魔法の炎を瞬時にかき消した。氷の巨人の一振りが、あなたの命を刈り取る。","雪人如暴风雪般的冷气瞬间熄灭了魔法之火。冰巨人的重击收割了你的性命。","Метель йети мгновенно потушила ваш магический огонь. Взмах ледяного гиганта оборвал вашу жизнь.","La ventisca del yeti extinguió tu fuego mágico al instante. El golpe del gigante de hielo acabó con tu vida.","A nevasca do yeti extinguiu seu fogo mágico instantaneamente. O golpe do gigante de gelo acabou com sua vida.","Der Schneesturm des Yetis löschte dein magisches Feuer sofort. Der Schwung des Eisriesen beendete dein Leben.","예티의 눈보라 같은 냉기가 마법의 불꽃을 순식간에 꺼뜨렸다. 얼음 거인의 일격이 당신의 목숨을 앗아갔다."
"MSG_C_BURN_Z_LOSS","Burning its rotting flesh didn't stop the zombie. You despaired as the melting corpse drew near.","ゾンビの腐敗した肉体を焼こうとも、ゾンビに痛みは伝わらない。ドロドロに溶けながらも迫りくる死体に、あなたは絶望した。","即使烧掉腐肉，僵尸也感觉不到痛苦。面对一边融化一边逼近的尸体，你陷入了绝望。","Сожжение гниющей плоти не остановило зомби. Вы впали в отчаяние, когда тающий труп приблизился.","Quemar su carne podrida no detuvo al zombi. Desesperaste mientras el cadáver derretido se acercaba.","Queimar sua carne podre não parou o zumbi. Você se desesperou enquanto o cadáver derretido se aproximava.","Das Verbrennen seines verrottenden Fleisches hielt den Zombie nicht auf. Du verzweifeltest, als der schmelzende Leichnam näher kam.","부패한 육체를 태워도 좀비는 멈추지 않았다. 녹아내리며 다가오는 시체 앞에서 당신은 절망했다."
"MSG_C_BRIBE_A_WIN","You offered the ants a jar of rare honey. They accepted the payment and let the colony pass.","アリの群れに最高級の蜜を献上した。虫たちは甘い香りに我を忘れ、あなたを「良き供給者」として丁重に見送った。","你向蚁群献上了一罐稀有的蜂蜜。昆虫们陶醉在甜美的香气中，将你作为“优秀的供应商”郑重地送走了。","Вы предложили муравьям банку редкого меда. Они приняли оплату и позволили пройти.","Ofreciste a las hormigas un frasco de miel rara. Aceptaron el pago y dejaron pasar.","Você ofereceu às formigas um pote de mel raro. Elas aceitaram o pagamento e deixaram passar.","Du hast den Ameisen ein Glas seltenen Honig angeboten. Sie nahmen die Zahlung an und ließen dich passieren.","개미 떼에게 고급 꿀 한 단지를 바쳤다. 개미들은 단 향기에 취해 당신을 정중히 보내주었다."
"MSG_C_BRIBE_B_WIN","You sacrificed a shiny trinket to the bat. It snatched the bribe and flew into the dark.","手元の輝く小石をコウモリに投げ与えた。欲深い魔物は空中でそれを受け止め、自慢の宝物にするべく闇へと消えた。","你向蝙蝠投掷了一个闪亮的小玩意儿。贪婪的魔物在空中将其接住，为了将其纳为引以为傲的宝藏而消失在了黑暗中。","Вы пожертвовали блестящей безделушкой летучей мыши. Она схватила взятку и улетела в темноту.","Sacrificaste una baratija brillante al murciélago. Agarró el soborno y voló hacia la oscuridad.","Você sacrificou uma bugiganga brilhante para o morcego. Ele agarrou o suborno e voou para a escuridão.","Du hast der Fledermaus einen glänzenden Schmuck geopfert. Sie schnappte sich das Bestechungsgeld und flog in die Dunkelheit.","박쥐에게 빛나는 조약돌을 던져주었다. 욕심 많은 마물은 그것을 낚아채 어둠 속으로 사라졌다."
"MSG_C_BRIBE_C_WIN","You gave the cobra a fresh rodent as a tribute. The predator fed and allowed your exit.","毒蛇の前に新鮮な供物を差し出した。空腹を満たした死の使いは、獲物への執着を捨てて静かに草むらへと引いた。","你在毒蛇面前奉上了新鲜的供品。填饱肚子的死亡使者放下了对猎物的执着，静静地退回了草丛中。","Вы дали кобре свежего грызуна в качестве дани. Хищник поел и позволил вам уйти.","Le diste a la cobra un roedor fresco como tributo. El depredador se alimentó y permitió tu salida.","Você deu à naja um roedor fresco como tributo. O predador se alimentou e permitiu sua saída.","Du hast der Kobra einen frischen Nager als Tribut gegeben. Das Raubtier fraß und ließ dich ziehen.","코브라에게 신선한 먹이를 바쳤다. 배를 채운 포식자는 조용히 숲으로 물러났다."
"MSG_C_BRIBE_D_WIN","You offered the dragon a gem from ancient hoards. The legend accepted the gift and went to sleep.","巨竜にふさわしい伝説の宝石を差し出し、対価を支払った。強欲な守護者は輝きに満足し、あなたの通過を黙認した。","你奉上了与巨龙相称的传说宝石，支付了代价。贪婪的守护者对光辉表示满意，默认了你的通过。","Вы предложили дракону самоцвет из древних сокровищ. Легенда приняла подарок и уснула.","Ofreciste al dragón una gema de tesoros antiguos. La leyenda aceptó el regalo y se fue a dormir.","Você ofereceu ao dragão uma gema de tesouros antigos. A lenda aceitou o presente e foi dormir.","Du hast dem Drachen einen Edelstein aus alten Horten angeboten. Die Legende nahm das Geschenk an und legte sich schlafen.","용에게 고대의 보석을 바쳤다. 전설의 마물은 선물에 만족하며 잠이 들었다."
"MSG_C_BRIBE_E_WIN","You poured rare fertilizer at the tree spirit's feet. The guardian relaxed its roots and slept.","木の精霊の根元に、大地の祝福を込めた秘薬を注いだ。森の番人は充足感に包まれ、眠りの中であなたに道を譲った。","你在树精的根部倒入了一瓶蕴含大地祝福的秘药。森林守卫被充足感所包围，在梦乡中为你让开了道路。","Вы насыпали редкое удобрение у ног лесного духа. Страж расслабил корни и уснул.","Vertiste un fertilizante raro a los pies del espíritu del árbol. El guardián relajó sus raíces y durmió.","Você despejou um fertilizante raro aos pés do espírito da árvore. O guardião relaxou suas raízes e dormiu.","Du hast seltenen Dünger zu den Füßen des Baumgeistes gegossen. Der Wächter entspannte seine Wurzeln und schlief.","나무 정령의 발치에 희귀한 비료를 뿌렸다. 수호자는 뿌리를 풀고 잠이 들었다."
"MSG_C_BRIBE_F_WIN","You left a drop of sweet nectar on a leaf for the fly. It gorged itself while you slipped away.","葉の間に甘い蜜の雫を残し、ハエの注意を逸らした。小さな怪物は食事に没頭し、あなたの存在を完全に忘れ去った。","你在叶片间留下了一滴甘甜的蜜露，转移了苍蝇的注意力。微小的怪物埋头进餐，彻底忘记了你的存在。","Вы оставили каплю сладкого нектара на листе для мухи. Она наелась, пока вы ускользали.","Dejaste una gota de dulce néctar en una hoja para la mosca. Se atiborró mientras te escabullías.","Você deixou uma gota de néctar doce em uma folha para a mosca. Ela se fartou enquanto você escapava.","Du hast einen Tropfen süßen Nektar auf einem Blatt für die Fliege hinterlassen. Sie fraß sich satt, während du dich davonstiehlst.","나뭇잎 위에 달콤한 꿀 한 방울을 남겨 파리를 유혹했다. 파리가 먹이에 정신이 팔린 사이 당신은 몰래 빠져나왔다."
"MSG_C_BRIBE_G_WIN","You gave the goblin a handful of silver coins. Greedy and happy, it let you go without a fight.","銀貨を数枚投げ与えると、ゴブリンは子供のように喜んだ。魔物はコインの数を計算するのに夢中になり、あなたを見送った。","你投给哥布林一把银币，它像小孩子一样欢天喜地。魔物忙着数背上的硬币，目送着你离去了。","Вы дали гоблину горсть серебряных монет. Жадный и счастливый, он отпустил вас без боя.","Le diste al goblin un puñado de monedas de plata. Codicioso y feliz, te dejó ir sin pelear.","Você deu ao goblin um punhado de moedas de prata. Ganancioso e feliz, ele deixou você ir sem lutar.","Du hast dem Goblin eine Handvoll Silbermünzen gegeben. Gierig und glücklich ließ er dich ohne Kampf ziehen.","고블린에게 은화 몇 개를 던져주었다. 탐욕스럽고 행복해진 고블린은 싸움 없이 당신을 보내주었다."
