"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_ASMR_K_LOSS","The kobolds covered their ears and laughed at the strange sounds, before surrounding you and beating you up.","コボルド達は耳を塞いで不気味な音を嘲笑い、そのままあなたを囲んで袋叩きにした。","狗头人们捂住耳朵嘲笑这奇怪的声音，然后将你包围并痛打了一顿。","Кобольды закрыли уши и посмеялись над странными звуками, прежде чем окружить вас и избить.","Los kobolds se taparon los oídos y se rieron de los sonidos extraños, antes de rodearte y golpearte.","Os kobolds taparam os ouvidos e riram dos sons estranhos, antes de cercar você e espancá-lo.","Die Kobolde hielten sich die Ohren zu und lachten über die seltsamen Geräusche, bevor sie dich umzingelten und verprügelten.","코볼트들은 귀를 막고 기분 나쁜 소리를 비웃으며 당신을 에워싸고 집단으로 구타했습니다."
"MSG_C_ASMR_L_LOSS","The lizard's scales were too thick to feel the vibrations, and it flicked its tongue before swallowing you whole.","リザードの鱗は分厚すぎて振動を全く通さず、奴は舌をチロつかせた後にあなたを丸呑みにした。","蜥蜴的鳞片太厚，感觉不到震动，它吐了吐舌头，然后把你横扫并吞了下去。","Чешуя ящерицы была слишком толстой, чтобы чувствовать вибрации, и она лизнула языком, прежде чем проглотить вас целиком.","Las escamas del lagarto eran demasiado gruesas para sentir las vibraciones, y movió la lengua antes de tragarte entero.","As escamas do lagarto eram grossas demais para sentir as vibrações, e ele estalou a língua antes de engolir você inteiro.","Die Schuppen der Echse waren zu dick, um die Vibrationen zu spüren, und sie schnalzte mit der Zunge, bevor sie dich im Ganzen verschlang.","리자드의 비늘은 너무 두꺼워 진동이 전혀 전달되지 않았고, 녀석은 퍅하고 혀를 날름거리더니 당신을 통째로 삼켜버렸습니다."
"MSG_C_ASMR_M_LOSS","You tried to charm the Mummy with ASMR, but it couldn't hear anything through its thick bandages and simply crushed you into dust.","マミーに対してASMRで魅了しようとしたが、分厚い包帯のせいで何も聞こえず、そのまま無慈悲に押し潰されて塵となった。","你试图用 ASMR 勾引木乃伊，但它透过厚厚的绷带什么也听不见，只是简单地把你压碎了。","Вы пытались очаровать Мумию с помощью ASMR, но она ничего не слышала сквозь свои толстые бинты и просто раздавила вас в пыль.","Intentaste encantar a la Momia con ASMR, pero no podía oír nada a través de sus gruesos vendajes y simplemente te aplastó hasta convertirte en polvo.","Você tentou encantar a Múmia com ASMR, mas ela não conseguia ouvir nada através de suas bandagens grossas e simplesmente esmagou você em pó.","Du hast versucht, die Mumie mit ASMR zu betören, aber sie konnte durch ihre dicken Bandagen nichts hören und zerquetschte dich einfach zu Staub.","미라를 ASMR로 매혹하려 했지만 두꺼운 붕대 때문에 아무것도 들리지 않았고 그대로 무자비하게 짓눌려 먼지가 되어버렸습니다."
"MSG_C_ASMR_N_LOSS","You tried to point the ASMR microphone at Naga's huge body and give it bliss, but it was too big and had no effect and you got wrapped around it.","ナーガの巨体にASMRマイクを向けて至福を与えようとしたが、大きすぎて効果がなく巻き付かれた。","你试图将 ASMR 麦克风指向 Naga 巨大的身体并给予它极乐，但它太大了并且没有效果，你被它缠住了。","Вы пытались направить микрофон ASMR на огромное тело Наги и подарить ей блаженство, но оно было слишком большим и не имело никакого эффекта, и вас обвили вокруг нее.","Intentaste apuntar con el micrófono ASMR al enorme cuerpo de Naga y darle felicidad, pero era demasiado grande y no tuvo ningún efecto y terminaste envuelto por ella.","Você tentou apontar o microfone de ASMR para o corpo enorme da Naga e dar-lhe êxtase, mas era grande demais e não teve efeito, e você acabou sendo envolvido por ela.","Du hast versucht, das ASMR-Mikrofon auf Nagas riesigen Körper zu richten und sie zu beglücken, aber sie war zu groß und es hatte keine Wirkung, und du wurdest von ihr umschlungen.","나가의 거대한 몸에 ASMR 마이크를 대고 지복을 안겨주려 했지만 몸집이 너무 커서 효과가 없었고 그대로 칭칭 감겨버렸습니다."
"MSG_C_ASMR_O_WIN","You used a specialized ultrasonic ASMR frequency that resonated with the calcium in the orc's heavy armor. The metal shattered into a thousand pieces and the warrior fled in terror at the invisible attack.","オークの重厚な防具の成分に共鳴する特殊な超音波ASMRを照射した。金属鎧が粉々に砕け散り、目に見えない攻撃に恐れをなした戦士は武器を捨てて逃げ出した。","你使用了与兽人厚重盔甲中的成分产生共振的特殊超声波ASMR。金属铠甲碎成了千万片，面对这看不见的攻击，兽人战士在极度恐惧中丢下武器逃走了。","Вы использовали специальную ультразвуковую частоту ASMR, которая резонировала с кальцием в тяжелых доспехах орка. Металл разлетелся на тысячи осколков, и воин в ужасе бежал от невидимой атаки.","Utilizaste una frecuencia ASMR ultrasónica especializada que resonó con el calcio de la armadura pesada del orco. El metal se hizo añicos en mil pedazos y el guerrero huyó aterrorizado ante el ataque invisible.","Você usou uma frequência de ASMR ultrassônica especializada que ressoou com o cálcio na armadura pesada do orc. O metal se estilhaçou em mil pedaços e o guerreiro fugiu aterrorizado com o ataque invisível.","Du hast eine spezielle Ultraschall-ASMR-Frequenz verwendet, die mit dem Kalzium in der schweren Rüstung des Orks resonierte. Das Metall zersprang in tausend Stücke und der Krieger floh aus Angst vor dem unsichtbaren Angriff.","오크의 중후한 방어구 성분에 공명하는 특수 초음파 ASMR을 조사했습니다. 금속 갑옷이 산산조각 났고, 보이지 않는 공격에 겁을 먹은 전사는 무기를 버리고 도망쳤습니다."
"MSG_C_ASMR_P_WIN","The ultra-realistic ASMR whispers convinced the Pixie she was being surrounded by thousands of humans, and she fled back to the forest in terror.","超高音質のASMRの囁きにより、ピクシーは周囲を無数の人間に囲まれていると錯覚し、恐怖のあまり森の奥へと逃げ去っていった。","超现实的 ASMR 耳语让小精灵相信她正被成千上万的人包围，她惊恐地逃出了森林。","Ультрареалистичный шепот ASMR убедил Пикси, что ее окружают тысячи людей, и она в ужасе бежала обратно в лес.","Los susurros de ASMR ultrarrealistas convencieron a la Pixie de que estaba rodeada por miles de humanos, y huyó de regreso al bosque aterrorizada.","Os sussurros de ASMR ultrarrealistas convenceram a Pixie de que ela estava sendo cercada por milhares de humanos, e ela fugiu de volta para a floresta aterrorizada.","Das ultrarealistische ASMR-Flüstern überzeugte die Pixie davon, dass sie von Tausenden von Menschen umzingelt war, und sie floh vor Angst zurück in den Wald.","초고음질의 ASMR 속삭임에 픽시는 주변이 수많은 인간에게 둘러싸여 있다고 착각했고, 공포에 질려 숲속 깊은 곳으로 도망쳤습니다."
"MSG_C_ASMR_Q_LOSS","The ASMR microphone short-circuited before Coeurl's tremendous electric shock, and was struck by intense lightning and sank.","クアールの凄まじい電撃の前にASMRマイクはショートしてしまい、そのまま強烈な雷を落とされて消沈した。","ASMR麦克风在Coeurl遭受巨大电击之前短路，并被强烈的闪电击中沉没。","Микрофон ASMR замкнул перед мощным ударом тока Керла, и он был поражен сильной молнией и вышел из строя.","El micrófono ASMR se cortocircuitó ante la tremenda descarga eléctrica del Coeurl, y fue golpeado por un rayo intenso y se hundió.","O microfone de ASMR entrou em curto-circuito antes do tremendo choque elétrico de Coeurl, e foi atingido por um raio intenso e parou de funcionar.","Das ASMR-Mikrofon schloss vor dem gewaltigen elektrischen Schlag des Coeurls kurz, wurde von einem heftigen Blitz getroffen und versank.","쿠알의 엄청난 전격 앞에 ASMR 마이크가 쇼트되어 버렸고 그대로 강력한 벼락을 맞아 침묵했습니다."
"MSG_C_ASMR_R_LOSS","ASMR was so ineffective against a large group of rats that the microphone was chewed off after a few were put to sleep.","ラットの大量の群れに対してASMRはあまりにも非効率で、数匹眠らせたところでマイクを噛み壊された。","ASMR 对一大群老鼠无效，以至于在几只老鼠入睡后麦克风就被咬掉了。","ASMR был настолько неэффективен против большой группы крыс, что микрофон был откушен после того, как несколько штук заснули.","El ASMR fue tan ineficaz contra un grupo grande de ratas que mordieron el micrófono después de que unas pocas se durmieron.","O ASMR foi tão ineficaz contra um grande grupo de ratos que o microfone foi roído depois que alguns dormiram.","ASMR war gegen eine große Gruppe von Ratten so wirkungslos, dass das Mikrofon abgebissen wurde, nachdem einige von ihnen eingeschlafen waren.","쥐 떼에게 ASMR은 너무나 비효율적이었고, 몇 마리 잠재웠을 때쯤 마이크를 씹어 망가뜨렸습니다."
"MSG_C_ASMR_S_WIN","The ASMR vibrations resonated perfectly with the slime's gelatinous body, causing it to vibrate until it lost its shape and dissipated.","ASMRの振動がスライムのゼラチン状の肉体と完璧に共振し、激しい震えの末に形を保てなくなり、そのまま霧散させた。","ASMR 振动与史莱姆的凝胶状身体完美共鸣，导致它剧烈震动直至失去形状并最终消散。","Вибрации ASMR идеально резонировали с желатиновым телом слизи, заставляя его вибрировать до тех пор, пока оно не потеряло форму и не рассеялось.","Las vibraciones de ASMR resonaron perfectamente con el cuerpo gelatinoso del slime, haciendo que vibrara hasta que perdió su forma y se disipó.","As vibrações de ASMR ressoaram perfeitamente com o corpo gelatinoso do slime, fazendo-o vibrar até perder a forma e se dissipar.","Die ASMR-Vibrationen resonierten perfekt mit dem gallertartigen Körper des Schleims und brachten ihn zum Vibrieren, bis er seine Form verlor und sich auflöste.","ASMR 진동이 슬라임의 젤라틴질 육체와 완벽하게 공명하여 격렬한 떨림 끝에 형태를 유지하지 못하고 그대로 흩어지게 만들었습니다."
"MSG_C_ASMR_T_WIN","The high-frequency ASMR recording resonated with the Troll's eardrums, causing intense pain that forced it to flee and hide deep in a cave.","高周波のASMR録音がトロールの鼓膜に共鳴し、凄まじい激痛によって戦意を失わせ、そのまま洞窟の奥へと敗走させた。","高频 ASMR 录音与巨魔的耳膜产生共鸣，引起剧烈疼痛，迫使它逃跑并躲进洞穴。","Высокочастотная запись ASMR резонировала с барабанными перепонками Тролля, вызывая сильную боль, которая заставила его бежать и прятаться глубоко в пещере.","La grabación de ASMR de alta frecuencia resonó con los tímpanos del trol, causando un dolor intenso que lo obligó a huir y esconderse en lo profundo de una cueva.","A gravação de ASMR de alta frequência ressoou com os tímpanos do Troll, causando dor intensa que o forçou a fugir e se esconder no fundo de uma caverna.","Die hochfrequente ASMR-Aufnahme resonierte mit dem Trommelfell des Trolls und verursachte heftige Schmerzen, die ihn zur Flucht und zum Verstecken tief in einer Höhle zwangen.","고주파 ASMR 녹음이 트롤의 고막에 공명하여 엄청난 격통을 유발했고 전의를 상실해 그대로 동굴 깊숙한 곳으로 패주하게 만들었습니다."
"MSG_C_ASMR_U_LOSS","Since ghosts don't have a physical body, ASMR sound waves simply pass through the void, freezing your soul with their cold hands.","亡霊は実体を持たないためASMRの音波はただ虚空を通り抜けるのみで、冷たい手であなたの魂を凍らせた。","由于鬼魂没有肉身，ASMR 声波只是穿过虚空，用冰冷的手冻结你的灵魂。","Поскольку у призраков нет физического тела, звуковые волны ASMR просто проходят сквозь пустоту, замораживая вашу душу своими холодными руками.","Dado que los fantasmas no tienen un cuerpo físico, las ondas sonoras de ASMR simplemente pasan a través del vacío, congelando tu alma con sus manos frías.","Como os fantasmas não têm corpo físico, as ondas sonoras de ASMR simplesmente passam pelo vazio, congelando sua alma com suas mãos frias.","Da Geister keinen physischen Körper haben, ziehen ASMR-Schallwellen einfach durch die Leere und lassen deine Seele mit ihren kalten Händen gefrieren.","망령은 실체가 없기 때문에 ASMR 음파는 그저 허공을 지나갈 뿐이었고, 차가운 손으로 당신의 영혼을 얼려버렸습니다."
"MSG_C_ASMR_V_LOSS","Before the vampire's highly honed hearing, ASMR whispers were recognized as mere noise, and the nape of the vampire's neck was mercilessly chopped off.","吸血鬼の研ぎ澄まされた聴覚の前にASMRの囁きはただの雑音と認識され、容赦なく首筋を刈り取られた。","在吸血鬼高度磨练的听觉面前，ASMR低语被认为只是噪音，吸血鬼的颈背被无情地砍掉了。","Перед высокоразвитым слухом вампира шепот ASMR был воспринят как простой шум, и затылок вампира был безжалостно отрублен.","Ante el oído altamente agudizado del vampiro, los susurros de ASMR fueron reconocidos como mero ruido, y la nuca del vampiro fue cortada sin piedad.","Diante da audição altamente aguçada do vampiro, os sussurros de ASMR foram reconhecidos como mero ruído, e a nuca do vampiro foi impiedosamente cortada.","Vor dem hochgeschärften Gehör des Vampirs wurde das ASMR-Flüstern nur als Lärm erkannt, und der Nacken des Vampirs wurde gnadenlos abgehauen.","흡혈귀의 날카로운 청각 앞에 ASMR 속삭임은 그저 소음으로 인식되었고, 가차 없이 목덜미를 베였습니다."
"MSG_C_ASMR_W_LOSS","The wolf in the wilderness didn't feel threatened by the human's eerie ASMR whispers, and just jumped straight towards it.","荒野の狼は人間の不気味な囁き声のASMRなど全く威嚇だと感じず、ただ真っ直ぐに向かって跳躍した。","荒野中的狼并没有感受到人类诡异的ASMR低语的威胁，径直向它扑了过去。","Волк в дикой местности не чувствовал угрозы от жуткого шепота ASMR человека и просто прыгнул прямо на него.","El lobo en el desierto no se sintió amenazado por los espeluznantes susurros de ASMR del humano, y simplemente saltó directamente hacia él.","O lobo no deserto não se sentiu ameaçado pelos sussurros estranhos de ASMR do humano e apenas saltou direto para ele.","Der Wolf in der Wildnis fühlte sich von dem unheimlichen ASMR-Flüstern des Menschen nicht bedroht und sprang einfach direkt darauf zu.","황야의 늑대는 인간의 기분 나쁜 ASMR 속삭임 따위는 전혀 위협이라 느끼지 않았고 그저 정면을 향해 도약했습니다."
"MSG_C_ASMR_X_LOSS","As a result of Zarsis's outrageous act of picking up the ASMR sound waves with a single fingertip and converting them into empty ears, you were left in a state of incomprehension.","ザルシスがASMRの音波を指先一つで摘み取り空耳へと変換するという暴挙の果て、あなたは理解不能に陥った。","由于扎尔西斯用一个指尖拾取 ASMR 声波并将其转化为空耳的令人发指的行为，导致你处于一种无法理解的状态。","В результате вопиющего акта Зарсиса, который подхватил звуковые волны ASMR одним кончиком пальца и превратил их в пустые уши, вы остались в состоянии непонимания.","Como resultado del indignante acto de Zarsis de recoger las ondas sonoras de ASMR con la punta de un dedo y convertirlas en oídos vacíos, quedaste en un estado de incomprensión.","Como resultado do ato ultrajante de Zarsis de pegar as ondas sonoras de ASMR com a ponta de um dedo e convertê-las em ouvidos vazios, você ficou em um estado de incompreensão.","Infolge von Zarsis' ungeheuerlicher Tat, die ASMR-Schallwellen mit einer einzigen Fingerspitze aufzufangen und sie in leere Ohren zu verwandeln, bliebst du in einem Zustand des Unverständnisses zurück.","자르시스가 ASMR 음파를 손가락 하나로 집어 들어 헛소리로 변환하는 만행을 저지른 결과, 당신은 이해 불능 상태에 빠졌습니다."
"MSG_C_ASMR_Y_LOSS","The yeti's frigid cold air instantly killed the ASMR microphone's power supply and shattered it into nothing more than a cold rod.","イエティの極寒の冷気によってASMRマイクの電源が瞬時に死亡し、ただの冷たい棒になったところを粉砕された。","雪人的冰冷空气瞬间切断了 ASMR 麦克风의 电源，将其粉碎成一根冰冷的棒子。","Морозный холодный воздух йети мгновенно вывел из строя блок питания микрофона ASMR и разбил его, превратив в обычный холодный стержень.","El aire gélido del yeti mató instantáneamente la fuente de alimentación del micrófono ASMR y lo destrozó en nada más que una varilla fría.","O ar gelado do yeti destruiu instantaneamente a fonte de alimentação do microfone de ASMR e o estilhaçou em nada mais do que uma vara fria.","Die eiskalte Luft des Yeti unterbrach sofort die Stromversorgung des ASMR-Mikrofons und zertrümmerte es in nichts weiter als einen kalten Stab.","예티의 극한 냉기로 인해 ASMR 마이크의 전원이 순식간에 나갔고, 그저 차가운 막대기가 된 마이크는 산산조각 났습니다."
"MSG_C_ASMR_Z_WIN","You played a recording of a massive ceiling collapsing at extreme volume through the ASMR microphone. The sudden sonic impact caused the zombies' brittle heads to shatter instantly.","ASMRマイクを通して、巨大な天井が崩落する音を最大音量で再生した。突発的な音響衝撃波により、ゾンビたちの脆い頭部は一斉に弾け飛んだ。","你通过 ASMR 麦克风以极大音量播放了巨大的天花板坍塌的录音。突然的声波冲击导致僵尸脆弱的头部瞬间粉碎。","Вы проиграли запись обрушения массивного потолка на экстремальной громкости через микрофон ASMR. Внезапный звуковой удар заставил хрупкие головы зомби мгновенно разлететься вдребезги.","Reprodujiste una grabación del colapso de un enorme techo a un volumen extremo a través del micrófono ASMR. El repentino impacto sónico hizo que las cabezas quebradizas de los zombis se destrozaran instantáneamente.","Você reproduziu uma gravação de um teto enorme desabando em volume extremo através do microfone de ASMR. O súbito impacto sônico fez com que as cabeças frágeis dos zumbis se estilhaçassem instantaneamente.","Du hast eine Aufnahme eines massiven Deckeneinsturzes bei extremer Lautstärke über das ASMR-Mikrofon abgespielt. Der plötzliche Schallstoß führte dazu, dass die spröden Köpfe der Zombies sofort zersprangen.","ASMR 마이크를 통해 거대한 천장이 붕괴하는 소리를 최대 음량으로 재생했습니다. 갑작스러운 음향 충격파로 인해 좀비들의 약한 머리가 일제히 터져 나갔습니다."
"MSG_C_AIRCONDITIONER_A_WIN","A heavy outdoor air conditioner unit was dropped straight into an ant nest, completely crushing everything.","重たいエアコンの室外機をアリの巣穴へ向けて真っ直ぐ落下させ、すべてを完全に押し潰した。","一台沉重的室外空调机直接掉进了蚁穴，彻底压碎了一切。","Тяжелый наружный блок кондиционера был сброшен прямо в муравьиное гнездо, полностью раздавив все.","Una pesada unidad de aire acondicionado exterior cayó directamente en un nido de hormigas, aplastándolo todo por completo.","Uma pesada unidade externa de ar-condicionado foi jogada diretamente em um ninho de formigas, esmagando tudo completamente.","Ein schweres Klimaanlagen-Außengerät wurde direkt in ein Ameisennest fallen gelassen und zerquetschte alles vollständig.","무거운 에어컨 실외기를 개미집으로 똑바로 떨어뜨려 모든 것을 완전히 짓눌러버렸습니다."
